term,sessionPeriod,sessionTimes,item,selectTerm,
09,02,01,一一七、本院許委員淑華，鑒於近日由於日本安倍政府提出28兆日圓的振興方案，加以各界要求內閣採擴張性財政政策的呼聲此起彼落，行政院決定從善如流，要求相關部會提對策，以為當前經濟挹注一些動能。要求行政院面對當前低迷的經濟不能坐視不管，但也不能因為日本提出28兆日圓的振興方案，就東施效顰急就章的要求各部會提計畫，反之，必須先著手解決擴大公共建設的盲點及困境，以建立一個可長可久的「振興經濟機制」，如此一來，既可維持財政紀律，又可在低迷的景氣下執行擴大內需政策。爰此，特向行政院提出質詢。,0902,
09,02,01,一一八、本院許委員淑華，鑒於日本發生長照服務員離職後，潛入原服務機構大規模殺害收容老人的「介護殺人」事件。其中牽涉了長期照護服務勞動環境，以及整體長照發展的關鍵課題。要求行政院需要更為積極主動的打破原來制度的缺陷與不足，以及改變整體社會對於照顧、勞動，乃至於評鑑與管理的社會文化觀念；也應該關注第一線照顧提供者的勞動環境與專業性的建立，並且建構更為合理、確實的評鑑管理制度。爰此，特向行政院提出質詢。,0902,
09,02,01,一一九、本院許委員淑華，針對三年一度的國際民航組織（ICAO）大會將於九月二十七日開始舉行，政府已向ICAO秘書處提出參加申請。無論ICAO如何處理我參與大會的申請案，實皆反映兩岸關係的現況，要求行政院注意後續發展並審慎研擬因應之道。爰此，特向行政院提出質詢。,0902,
09,02,01,一二○、本院許委員淑華，針對新政府強調生技產業下，明年將加重投資於生技相關產業發展四百億。北京預計在「十三五」期間，北京醫藥產業主營業務收入將達到一五○○億元以上。這對政府當是一個嚴重警訊，要求行政院責成所屬機關應對當對岸大量磁吸台灣生技產業，以及醫療人才、技術成果，在大陸割稻尾的同時，研擬有效的相關生技相關產業政策。爰此，特向行政院提出質詢。,0902,
09,02,01,一二一、本院許委員淑華，針對總統蔡英文於「八一原住民日」代表政府向原住民族道歉，允諾在總統府成立「原住民族歷史正義與轉型正義委員會」，要求行政院責成所屬機關積極推動《原住民族平等法》修正通過。爰此，特向行政院提出質詢。,0902,
09,02,01,一二二、本院許委員淑華，鑒於國營事業經營績效獎金核算制度已行之有年，雖歷經數次考核獎金發放標準之修正，卻無法具體落實公正的薪資獎酬，造成民眾質疑國營事業獎金發放之合理性。因此，為維護國營事業之健全發展以及消弭社會大眾之疑慮，要求行政院重新檢討並研擬相關法令的修正。爰此，特向行政院提出質詢。,0902,
09,02,01,一二三、本院許委員淑華，鑒於中共中央政治局日前會議，部署下半年經濟工作方針，也適度調整了經濟政策路線。平心而論，這是對台灣利大於弊的事情，因此要求行政院責成所屬相關機關應掌握契機，加強對陸銷售優質物料機件，提振兩岸貿易，助益台灣經濟增長。爰此，特向行政院提出質詢。,0902,
09,02,01,一二四、本院許委員淑華，針對中高齡就業問題日趨嚴重，而中高齡失業者面臨本身教育程度、社會價值觀、產業結構的改變及中高齡就業條件影響，影響事業單位僱用意願。因此，要求行政院責成所屬相關機關除應建立社會安全制度，並應延後退休年齡並促進中高齡就業；包括鼓勵雇主僱用中高齡工作者、提升其就業能力及減少退休反誘因等方案，提高中高齡勞動參與率，以紓緩少子化所產生之勞動人力缺口，避免勞動市場出現衰退。爰此，特向行政院提出質詢。,0902,
09,02,01,一二五、本院許委員淑華，鑒於我國學術機構常態性且最重要之經費來自於科技部補助計畫，為妥善分配及運用有限的預算資源，因此要求行政院責成所屬機關針對我國學術研究經費分配與執行狀況做全面改善，以避免補助資源過度集中於特定學校機關，並應建立嚴謹之財務處分及後續調查研究補強機制。爰此，特向行政院提出質詢。,0902,
09,02,01,一二六、本院許委員淑華，鑒於過去一個月幾乎每天都有酒駕肇禍的報導，除了汽機車自駕受害，多位機車騎士與行人亦受殃及，亦有自行車騎士遭到計程車司機酒駕劇烈撞擊而身亡。上月初一位享譽國際的美國神經科學家，步行跨越仁愛路時，則遭專用道公車撞擊而往生。要求行政院責成所屬相關機關，對於酒駕實在應拿出更嚴厲的刑罰、更積極的作為，而對於其他有助於道路交通安全的各項配套措施也應快馬加鞭的提出整體配套措施，因為道路交通安全是基本人權，政府不能再漠視交通安全問題的嚴重性了。爰此，特向行政院提出質詢。,0902,
09,02,01,一二七、本院許委員淑華，鑑於全台各地特別是中南部，空氣汙染程度遠較過去嚴重，細懸浮微粒（PM2.5 ）不斷超過警戒值，甚至到達最嚴重、被稱為「紫爆」等級，紫色成為今年各地的「代表顏色」。解決紫爆問題顯然已不是加強取締幾家工廠就可達成，因此要求行政院政府必須全盤的思考與改變，同時該規畫增加環保投資、降低汙染；對高汙染業則是加強監督並逐步提高環保標準；另外強烈要求行政院恢復位於竹山光化站的測站點復工，才能確切地了解地方汙染源的狀況，以及改善的空間，才能真正根治紫爆問題。爰此，特向行政院提出緊急質詢。,0902,
09,02,01,一二八、本院許委員淑華，鑒於新北市一名吳姓兇嫌，因不滿員警執行紅線停車違規取締，竟在大街上持刀砍殺，凶殘畫面震撼全國，並引起國人激憤。此次新北市砍警案，顯示警察代表的公權力，隨時可能受到挑戰，因此，建請行政院責成所屬機關應從警員訓練的提升，建立裝備有效配置與運用機制，以及提供足夠的警力做起，同時必須配合修訂法律，給予警察執行公權力有力的保障。警察是維護社會治安的第一線人員，他們的安全受到保障，全體國人與社會治安才能受到保障。希望這起案件引發的關注力，能夠凝聚為維護警察公權力與人身安全的強大動力。爰此，特向行政院提出質詢。,0902,
09,02,01,一二九、本院許委員淑華，鑒於新政府上台已經兩個多月，推出的重要經濟政策並不多，新南向政策算是比較重要的，但是迄今沒有看到具體的規劃內容。新南向所針對的這16國發展狀況各有優缺點，建議行政院資源要投入這些國家，一定要先做好先期的市場調查與分析。爰此，特向行政院提出質詢。,0902,
09,02,01,一三○、本院許委員淑華，鑒於總統蔡英文日前接見「全國工業總會理監事」時，提到將「持續深化兩岸產業的合作，兩岸之間可以找出符合彼此利益的合作項目，讓雙方的產業優勢可以充分發揮，進而共同開發、開拓新興市場。」面對兩岸產業競爭性加強的趨勢，建請行政院責成所屬相關機關對兩岸產業技術的互補或競爭關係應有可觀的評估，同時對兩岸產業合作的目標與策略，以及共同開發與開拓新興市場的可行模式，提出完整的規劃，才有助於國際競爭力提升。爰此，特向行政院提出質詢。,0902,
09,02,01,一三一、本院許委員淑華，鑒於最近勞動基金運用局發布一個新聞稿，標題是「勞動基金今年獲利續創新高，上半年獲益612億元」勞動基金運用局拿上半年獲益612億元，拿來作為今年獲利續創新高的依據；但整體基金規模也達到3兆1921億元更是新高，從而卻使收益率降至2.03%。要求行政院責成所屬機關應立刻公布代操勞動基金的機構名稱、代操金額、代操條件（代操手續費等各項相關費用的計算標準），以及公布當初遴選代操機構的程序及標準，讓相關資訊透明化。爰此，特向行政院提出質詢。,0902,
09,02,01,一三二、本院許委員淑華，鑒於全國首輛開頂雙層觀光巴士正式上路，日前於高雄夢時代大道舉行啟用記者會。移動物聯網、衛星精確定位、自動化、新能源，以及資通訊技術已經衝擊各行各業，公共運輸服務業將會面臨更多、更大的衝擊。要求行政院責成交通部門應整合創新服務的發展，從舊的復康巴士普及成為小眾運輸，到新的共享網路約車服務，都需要以更積極、主動的態度來面對。爰此，特向行政院提出質詢。,0902,
09,02,01,一三三、本院許委員淑華，鑒於電力供需乃國家經濟發展最主要之動力，惟因公民環保意識日漸高漲，各項電源開發與變電建設計畫之推動日趨困難。而擴增電源供給以滿足用電需求成長之作法，如今也面臨瓶頸。因此，為解決我國電力需求成長速度已超越電源擴增速度之窘況，建請行政院責成所屬機關針對我國供電效率及能源使用率面向做檢討。爰此，特向行政院提出質詢。,0902,
09,02,01,一三四、本院許委員淑華，鑒於新政府就任兩個多月以來，出口終於終止連17黑，稍微擺脫陰霾，但內需消費及投資持續低迷，經濟大環境仍表現不佳，要求行政院責成所屬相關機關應建立包容性成長的經濟成長觀來確定各項政策方針，並藉以調解爭議。爰此，特向行政院提出質詢。,0902,
09,02,01,一三五、本院許委員淑華，鑒於行政院長林全即將端出他上任後的第一份經濟振興投資方案，這些新投資，究竟是否還是舊經濟時代的修橋造路計畫？然經濟振興，必然是以創造就業為核心，這是所有國家經濟政策的中心思想，因此要求行政院，經濟振興方案，不能只有看似龐大的投資金額，沒有創造就業的目標，更要提出以創造就業為主軸的經濟振興方案。爰此，特向行政院提出質詢。,0902,
09,02,01,一三六、本院許委員淑華，鑒於中央政府各機關與特別收入基金派員赴中國大陸出差高度仰賴國庫撥款，為提升相關計畫之執行成效及消弭社會大眾對旅費編列之疑慮。因此，建請行政院針對計畫執行情形及後續報告之資訊公開研擬改善方案。爰此，特向行政院提出質詢。,0902,
09,02,01,一三七、本院許委員淑華，鑒於風靡全球的「寶可夢GO」軟體，日前在臺灣地區提供下載後，短短幾天即掀起熱潮。為軍事安全與反情報工作，建請行政院對於國軍軍事機密之維護，必須建立高度的保密警覺，不但不能在營區內，以及各項演訓任務中使用；更應隨時注意，是否有人刻意利用這股遊戲熱潮，接近軍事設施及演訓地點，主動向有關部門回報，以確保軍機。爰此，特向行政院提出質詢。,0902,
09,02,01,一三八、本院許委員淑華，鑒於美國總統大選民主、共和兩黨全代會結束，兩黨在諸多政策上針鋒相對，唯一的共識是都反對自由貿易及「跨太平洋夥伴協定（TPP）」。對我國而言，高度期待有機會參與的TPP，若因美國反悔抽身而無緣的話，也不足惜，因此要求行政院一定要找到或培育出自己的核心競爭力；盡早建構好全球化下的「利益重分配」機制。爰此，特向行政院提出質詢。,0902,
09,02,01,一三九、本院許委員淑華，鑒於我國94年刑法修正後，採「重罪重罰、輕罪輕罰」、「寬嚴並進」之兩極化刑事政策，導致矯正機關收容人數激增。在長期超額收容、人力不足之情況下，不僅增加戒護管理風險，還影響對收容人之教化。因此，建請行政院責成所屬機關針對我國矯正機關超收之問題全面檢討並研擬相關改善方案。爰此，特向行政院提出質詢。,0902,
09,02,01,一四○、本院許委員淑華，鑒於遭情緒失控車主持菜刀猛砍的警員張家逢已脫離險境，他身上的傷很快就可以痊癒，但一再受傷的警察尊嚴，卻不是那麼容易癒合。電子媒體最近做了警察形象民調，超過7成受訪者對警察形象持正面態度，對員警而言，堅持公正、客觀的執法絕對必要，也應被內部自律力量檢視、監督。當警方能剛正不阿地執法，且深為人民信服，尊嚴必然依傍而至；相對地，警察執法若存有爭議空間，則自然斲喪來之不易的尊嚴。爰此，特向行政院提出質詢。,0902,
09,02,01,一四一、本院許委員淑華，鑒於行政院主計總處將於本月底發布幸福指數，我國自2013年參照經濟合作暨發展組織（OECD）美好生活指數編製幸福指數以來，對於彌補國民所得統計的不足，深具意義。當前景氣低迷，社會不滿情緒日益高漲，意圖停止發布幸福指數是不智的，不論主張廢止者的用心為何，來日只要宣布廢止，政府統計公信力必遭重創，大家會認為新政府怕來年幸福指數排名難看，因此停止發布，而今後政府發布的經濟成長、失業率、通膨率必召來更多質疑。猶記得2000年底景氣急轉直下之際，主計總處無預警停止發布第四季消費者信心調查結果，輿論嘩然，時任主計長林全應知之甚詳，若本次再停止發布幸福指數，勢將重蹈覆轍，林全院長個人聲望事小，國家統計信用掃地事大，盼內閣深思之。爰此，特向行政院提出質詢。,0902,
09,02,01,一四二、本院許委員淑華，鑒於各國央行的寬鬆貨幣政策，在降低利率、擴大量化寬鬆（QE）措施，甚至負利率之後，政策工具正一步步耗盡。促進經濟成長的責任從寬鬆貨幣政策轉向擴大財政支出，固然有助於強化全球經濟動能，但對投資人也將帶來高度風險。建請行政院要了解不能一味僅靠增加舉債來提高支出，無論是公債供給增加及經濟加速成長，都將使公債價格下跌，而「寬鬆貨幣政策」的投資概念也將走到盡頭。爰此，特向行政院提出質詢。,0902,
09,02,01,一四三、本院許委員淑華，針對健康保險署新舊署長交接儀式，新任署長李伯璋表示，在短期計畫方面，未來將「溝通、落實分級醫療，減少城鄉醫療差距，改善醫療人員超時的工作負擔」，目前一味壓低藥價，可能危害醫療品質，非長遠之道，建請行政院責成所屬機關應尊重市場合理利潤機制，在訪價、議價多下點功夫，做好藥價訂價、價格調整把關工作，對民眾、促進國內生技製藥發展都很有幫助。爰此，特向行政院提出質詢。,0902,
09,02,01,一四四、本院許委員淑華，針對我國近年接連發生三聚氰胺、瘦肉精、塑化劑、毒澱粉、問題油品等食安事件造成社會大眾恐慌，不僅危害健康及降低食品產值，且嚴重傷害我國際聲譽。因此，建請行政院責成所屬相關機關針對食品安全資訊交換妥善做好各部會分工合作之橫向聯繫，避免有害物質進入食品供應鏈，以提升食安保障。爰此，特向行政院提出質詢。,0902,
09,02,01,一四五、本院趙委員天麟，針對台灣綠能產業發展，高雄以國際級海空轉運中心、高日照時數、廣大工業轉型腹地，以及具備產業轉型決心的政府，都是高雄外在優勢條件，係台灣最適合做為發展氫能基地的地方；面對產業轉型發展契機，新政府對氫能源之高度重視，高雄以優秀的工業潛力優勢，正是轉型為綠能城市的絕佳機會，特向行政院提出質詢。,0902,
09,02,01,一四六、本院趙委員天麟，針對我國非核家園的共識下，核電廠陸續除役，綠能產業為全民關注的議題，加上高雄原有雄厚的工業基礎，絕對有潛力發展氫能產業，本席認為目前先進國家氫能應用技術已趨成熟穩定，我國仍無法令規範引進適用，加上中油煉油廠遷廠後，如仍將其廢棄廠區轉型為氫能應用站，對於鄰近市民就業及觀光產業發展，將有莫大助益，亦能推動氫經濟成為高雄「產業轉型正義」的重要發展方向，特向行政院提出質詢。,0902,
09,02,01,一四七、本院趙委員天麟，針對台灣氫能產業發展，蔡英文總統曾在今年三月出席本席主辦之高雄市「氫能城市論壇」時表示，為建立永續的能源系統與建立非核家園的目標，氫能可以說是台灣能源轉型的一個戰略選項；她說，台灣已開啟綠能時代，做法上必須兼顧本土產業的發展和國際技術的合作，顯見新政府對氫能源之高度重視，惟我國政府組織單位仍未見設置氫能專案辦公室，負責氫能議題之溝通聯繫，特向行政院提出質詢。,0902,
09,02,01,一四八、本院趙委員天麟，針對台灣綠能產業發展，高雄以國際級海空轉運中心、高日照時數、廣大工業轉型腹地，以及具備產業轉型決心的政府，都是高雄外在優勢條件，係台灣最適合做為發展氫能基地的地方；面對產業轉型發展契機，新政府對氫能源之高度重視，高雄以優秀的工業潛力優勢，正是轉型為綠能城市的絕佳機會，特向行政院提出質詢。,0902,
09,02,01,一四九、本院蔣委員萬安，鑒於百貨公司專櫃人員投訴長期久站、無法獲得適當休息，造成職業災害，颱風天被強制要求出勤、超時工作等狀況屢見不鮮，然因工作環境之管理權責為各百貨業者，非屬專櫃人員之雇主，即使處罰雇主亦無法有效改善專櫃人員之工作環境。為維護百貨公司專櫃人員勞動權益及身心健康，本席建請行政院研擬相關措施協助、督促百貨業者及專櫃人員之雇主，共同遵守勞動法令及採取職業病預防措施，以維護專櫃人員勞動權益及身心健康，特向行政院提出質詢。,0902,
09,02,01,一五○、本院蔣委員萬安，鑑於不少民眾透過國際訂房網站訂房，發生不少消費糾紛。究其原因，乃國際訂房網站在國內並未設立客服據點，相關法令無法規範，民眾若有消費糾紛，投訴無門。爰此，建請行政院應與相關部會儘速制訂相關規範與保障，讓民眾權益不致遭侵害，特向行政院提出質詢。,0902,
09,02,01,一五一、本院蔣委員萬安，鑑於塑膠微粒（柔珠）成分，危害水域與海洋生態，進入食物鏈後更可能傷害人體健康，其影響嚴重程度，近年愈來愈受國際重視，2015年12月美國率先通過《無微粒水域法》，預計2018年7月1日起全面禁止銷售，以保護美國水域。環保署雖於今年6月對外發布預計於2017年完成相關禁止與限制塑膠微粒之公告，但具體時程、作為仍未明確。爰此，要求行政院儘速責成環保署偕同衛福部明確訂出管制塑膠微粒之時序，除了2017年完成公告之外，也應制定出何時全面禁止與清除在台灣之塑膠微粒產品，制定時序時也應考量化妝品業者之利益，兼顧商業與環保，俾使雙方傷害降到最低，特向行政院提出質詢。,0902,
09,02,01,一五二、本院徐委員國勇，針對資產來自國庫的圓山大飯店，在政黨輪替前夕，險遭相關利益集團盜賣，特向行政院提出質詢。,0902,
09,02,01,一五三、本院張委員宏陸，為法務部於105年7月6日以法令第10504005130號令修正，「外役監受刑人遴選實施辦法第二條修正條文」，其中第六點：「另涉刑事案件經第一審法院判處五年以上有期徒刑、無期徒刑或死刑」。因涉及刑事無罪推定之原則和受刑人之權益，特向行政院提出緊急質詢，,0902,
09,02,01,一五四、本院許委員淑華，鑒於跨境電子商務在全球快速發展超過十年以上，目前電子商務零售額約占全球總零售額5%，估計到2025年將成長到20%。電子商務已成「商業高速公路」，電商產業已成「關鍵產業」，值得政府與民間高度重視。但是，我們迄今仍看不到政府有足夠的魄力，提供具有企圖心的計畫、投注足夠的資源。建請行政院應針對此項攸關國家競爭力的新型產業，儘速提出具有企圖心的完整規劃，以深入之研究、令企業有感的誘因和足夠的資源為後盾，快速促成原來已有相當基礎的電商產業，成為我國在新世紀進行國際競爭之利器。爰此，特向行政院提出質詢。,0902,
09,02,01,一五五、本院許委員淑華，鑒於近來政府力推創新創業，除了千億元規模的產業創新轉型基金，國發會籌設百億元國家級投資公司也預計9月上線，各級政府單位也配合推動國際天使來台，鼓勵民間企業設立天使投資基金，要求行政院應積極鼓勵台灣本地的天使與創投家，只有長期在地耕耘，才能真正與台灣創業生態鏈有實質連結。爰此，特向行政院提出質詢。,0902,
09,02,01,一五六、本院許委員淑華，鑒於物聯網市場在全球已經逐漸發燒，主要國家、國際領導廠商都積極在各領域布局，建請行政院在產業推動過程中，設定明確的產業發展目標加以管考，其他部會則就其主要職能加以協助，尤其主管部會最為熟知其轄下行業之法規最窒礙難行之處，若由其來主導解決振興產業所面臨的各種法規限制，才有機會翻轉目前因權責不明而造成產業停滯不前的狀況。爰此，特向行政院提出質詢。,0902,
09,02,01,一五七、本院許委員淑華，鑒於行政院「數位國家、創新經濟」計畫出爐之前，金管會於本月積極舉辦金融業與科技業的交流座談，希望能為早前公布的十大金融科技（FINTECH）計畫蒐集多方意見，要求行政院應朝著打破既有框架的方向規劃，在力促傳統金融業者將服務數位化之餘，也盡力優化法制等經營環境，才能協助有志從事金融創新者，於科技應用與金融服務需求兩者間，發想各種可能，找出足以引領時代的數位化金融趨勢。爰此，特向行政院提出質詢。,0902,
09,02,01,一五八、本院許委員淑華，針對目前我國政府推動志願役退除役官兵納入服務照顧對象，在如何妥善配置及有效運用資源部分屢遭質疑，為消弭社會大眾之疑慮，建請行政院退輔會及相關機關針對退役人員之就學、就醫、就業、就養及服務照顧研擬完善計畫，以避免浪費公帑。爰此，特向行政院提出質詢。 質319,0902,
09,02,01,一五九、本院許委員淑華，針對金管會鑒於金融與實體經濟息息相關，但國際主要經濟體的復甦緩慢，導致股匯市波動大，而台灣又面臨高齡化社會，扶養比上升，衝擊國家生產力，加上國內超額儲蓄率高，顯示引導資金到實質生產活動仍有增加空間。政府組織法明訂各部會職掌，為的是各有所司，如今金管會勇於任事，積極幫助實體經濟，更凸顯職司推動經濟成長的國發會、經濟部已經黔驢技窮。建請金管會能回歸本業，多挺金融業；並且在金融科技方面能謙卑、謙卑、再謙卑，不以平均每人有3張電子票證為滿足。爰此，特向行政院提出質詢。,0902,
09,02,01,一六○、本院許委員淑華，鑑於茶葉農藥殘留事件，嚴重衝擊南投縣茶產業，然南投縣名間鄉為茶葉重鎮，種植茶葉者多數為小規模的面積，當地茶農相當自愛，絕大多數不使用農藥，因此其茶葉多符合政府的檢驗標準。但是雖符合政府嚴苛的農藥檢驗標準，多數的收購茶商目前要求必須農藥完全零檢出才願意購買，使得茶葉滯銷，影響當地茶農的生計，因此要求行政院儘速責成衛生福利部及農業委員會協助解決符合農藥檢驗規定但滯銷的問題。爰此，特向行政院提出緊急質詢。,0902,
09,02,01,一六一、本院許委員淑華，鑒於長期照護是近年來政府施政，以及政治議程當中相當關鍵的議題，不僅在歷次民調當中，民眾都將其列為優先項目，若以整體國家的經濟與社會發展而言，更是攸關台灣是否持續向前的指標。因此要求行政院在長期照護的發展上頭，應該避免過去百日執政風格的左支右絀，以及醫療與健保規劃的錯誤，在財務、提供與整合管理上頭，扮演更積極的角色，並勇於介入服務提供和管理。爰此，特向行政院提出質詢。,0902,
09,02,01,一六二、本院許委員淑華，鑒於吸引國際人才是美國立國至今最核心的價值，即使是死硬的左派勞動份子也必須尊重；美國老牌公司的資金（OLD RICH）沒有囤房炒房，而是創業者最重要的成長養分；創意在美國獲得法律最高的保障，不會遭到剽竊。要求行政院對於台灣的亞洲矽谷，應該考慮的就不是圈地蓋房子，而是如何鼓勵人才、資金、創意這三個核心價值在台灣落地生根，這才是政府鼓勵創新政策的真締。爰此，特向行政院提出質詢。,0902,
09,02,01,一六三、本院許委員淑華，針對我國擅長資訊通訊產業（ICT）的硬體製造，而該產業的特色之一，就是需要許多產品標準，才能達成同一世代產品間的水平相容性以及不同世代產品間的垂直（向上或向下）相容性。我國是唯一還沒有以競爭法規制標準必要專利授權作法的法域。要求行政院公平交易委員會發揮早年的實幹精神，儘速為標準必要專利找出合適的競爭法規制標準，保持我國資訊通訊產業的競爭力。爰此，特向行政院提出質詢。,0902,
09,02,01,一六四、本院許委員淑華，鑒於台灣半導體龍頭台積電公司，近來市值突破1500億美元，擠進全球市值排名第46位，已相當接近英特爾、IBM及思科等科技大廠，這是台灣企業史無前例的成就，相當值得喝采。資訊產業是台灣經濟的命脈，有台積電這種龍頭企業，對整個產業與經濟發展都有很大的帶動作用。建請行政院應有完善的產業政策，解開創新創業的束縛，讓更多資源得以投入。爰此，特向行政院提出質詢。,0902,
09,02,01,一六五、本院許委員淑華，鑒於國發會預測二○一八年台灣將正式成為高齡社會，屆時六十五歲以上人口將超過總人口的百分之十四，到二○六一年的台灣六十五歲以上高齡人口占百分之四十一。要求行政院應有效落實長照2．0規劃，並提前研議公布結合居家安寧、在宅醫療等服務，提出五至十年長期規劃，針對如何有效溝通及籌措長照2．0財源來逐步健全長照，滿足人民需求，達成充實偏鄉長照資源，擴大照顧服務對象，落實優化照顧服務，以回應民眾期待。爰此，特向行政院提出質詢。,0902,
09,02,01,一六六、本院林委員為洲，針對國內外廠商近年反應，臺灣工業用地土地成本甚高，造成來臺設廠意願降低，進而減少就業機會。以新竹科學園區為例，其發展腹地已飽和，諸多廠商須擴散至新竹縣設置廠房，顯見新竹產業需求大量工業用地趨勢。經查，新竹縣內「碧歐工業區」欲申請變更為商業用地，且已提送至內政部待審議，然特殊用地之調整，影響該縣產業長期之發展。故本席要求內政部應先暫緩該工業區之變更審議，並先針對新竹縣產業發展之需求進行研究，且評估土地變更案之必要性後再行審議，特向行政院提出質詢。,0902,
09,02,01,一六七、本院劉委員世芳，有鑑高雄市楠梓陸橋自開通二十多年以來，因規劃設計問題致生車流交織衝突及汽機車動線混亂，交通意外頻傳，嚴重影響用路人行車安全。爰此，建請交通部道路交通安全督導委員會及運輸研究所專案研究評估，並於一個內提供改善計畫報告，特向行政院提出質詢。,0902,
09,02,01,一六八、本院徐委員國勇，針對各項體育協會長期領取國家補助，並主掌運動國手選拔、報名，惟其財務、人事竟無透明監督機制，特向行政院提出質詢。,0902,
09,02,01,一六九、本院徐委員國勇，針對國道三號（新店至安坑南下路段）尖峰時段以施工車輛擋住二車道，只剩一車道，導致大塞車，特向行政院提出質詢。,0902,
09,02,02,一、本院許委員淑華，針對我國銀行業者積極拓展海外據點，且往往能追求到不錯的海外獲利成長。但這次，海外據點眾多、又是國銀獲利優等生的兆豐銀行竟遭美國紐約州金融服務署（DFS）重罰一．八億美元，因此要求行政院應責成所屬主管機關必須落實分層負責制度，讓各部門各憑專業各司其職，確實做好層層把關的工作；再者，要強化董事會的職責，使其從更鉅觀與客觀的角度檢視銀行的長遠運作，以解決「代理人問題」。爰此，特向行政院提出質詢。,0902,
09,02,02,二、本院許委員淑華，鑒於兆豐金控因違反美國洗錢防制申報規定，遭美國紐約州金融服務署（DFS）重罰1.8億美元，約新台幣57億元，然經歷兆豐案後，國內金融界應亡羊補牢；要求行政院責成所屬負責監理機關除了應搜集國際金融監理法規、各國政策等資料，加強對國內金融機構的資訊提供外，國內監理規定也應檢討強化，與國際接軌。爰此，特向行政院提出質詢。,0902,
09,02,02,三、本院許委員淑華，鑒於兆豐銀紐約分行疑似洗錢交易未申報，遭美國紐約州金融服務署（DFS）盯上後，重罰一點八億美元，折合新台幣五十七億元，創下國銀被罰天價。兆豐銀遭罰五十七億元天價在在告訴國銀：法遵與業務對銀行具有相同重要性，法遵長不是小媳婦，更不能讓營業高層隨便兼職，任何角色衝突最後一定壞事。要求行政院責成所屬機關針對國內所有銀行訂定遵循的標準，以為警惕。爰此，特向行政院提出質詢。,0902,
09,02,02,四、本院許委員淑華，鑒於兆豐銀行在美國遭到史無前例的重罰，雖然是個沉痛無比的打擊，卻是財政部、金管會、以及所有國內的金融業者觀念徹底改革的契機。行政院在8月22日的跨部會決議中，針對強化法遵、專任負責、防堵洗錢、提升定期訓練、增強報告等方面做了全面的善後要求，財政部也將擬定官股管理機制的改革方案，顯然已經有了亡羊補牢的覺醒，要求我們主管機關與官股行庫，徹底落實這些改革。爰此，特向行政院提出質詢。,0902,
09,02,02,五、本院許委員淑華，鑒於兆豐金海外洗錢遭美方開出高達1.8億美元罰單，嚴重斲害金融秩序並引發國內軒然大波。「境外洗錢」案屢見不鮮，顯見長期以來銀行端對於內控、內稽、法令遵循用以防制洗錢的三道防線都失守，造成有心人士上下其手，不僅對金融秩序產生莫大破壞，更違背政府對防治跨國洗錢的政策目的，不僅傷害政府威信更連帶影響金融秩序甚鉅。要求行政院必須重新檢討國內銀行在海外分行的資金運作，到底有無管理及通報機制。爰此，特向行政院提出質詢。,0902,
09,02,02,六、本院許委員淑華，針對行政院「兆豐銀行遭美裁罰案督導小組」，日前召開第二次會議，會後公布有關兆豐銀行紐約分行對洗錢防制法令未充分了解，且總行多次錯失協助分行之良機等六大疏失；並決議請財政部要求兆豐銀行，依法對失職之董事提起訴訟追償。金管會對於兆豐銀行海外分行是否有怠忽監督之責，建請行政院「兆豐銀行遭美裁罰案督導小組」要求金管會提出台美簽訂的金融監理備忘錄，查明金管會是否已經依照備忘錄約定，善盡其母國監督責任。爰此，特向行政院提出質詢。,0902,
09,02,02,七、本院許委員淑華，針對台灣民意基金會的民調顯示，民眾對政府執政百日的整體評分僅六十一分，勉強及格，其中逾四成五對政府經濟成績不滿意。要提振國內投資，建請行政院短期施政主軸應著重於優化投資環境，鼓勵民間投資，減少國際景氣疲弱對台灣的衝擊；中長期施政，則是要解決我國產業結構與人口老化等結構性問題。爰此，特向行政院提出質詢。,0902,
09,02,02,八、本院許委員淑華，針對日前台灣區觀光旅遊總會發起「九二共識蔡英文不要，我要！」連署活動，明確表達「沒有九二共識，就是日子難過」，希望政府不要拚政治，要拚觀光、救經濟。誠如觀光業者所指，新南向政策不是那麼容易開拓，而靠歐美、日、韓旅客也撐不起陸客的缺口，這些都是十分迫切的實際問題，建請行政院應提早因應準備。爰此，特向行政院提出質詢。,0902,
09,02,02,九、本院許委員淑華，針對台灣產業而言，業者在全球產業體系主要扮演代工的角色，品牌客戶於市場勢力的消長直接影響台灣業者的經營績效。近期發生的併購案例其後續發展，恐將影響業者將來的客戶組合。在未來市場敵友難分，新舊客戶需求多元的情況下，建請行政院應早日因應及早謀劃。爰此，特向行政院提出質詢。,0902,
09,02,02,十、本院許委員淑華，針對行政院主計總處日前發布去年家庭收支調查報告，這份調查讓大家最關心的莫過於所得分配，家庭收支調查卻告訴我們，十多年來我國所得差距非但沒有擴大，反而還有些微下滑。如今所得分配、財富分配若要運用大數據估算，自不可能單靠主計總處孤軍奮戰，有必要提高層級，要求行政院應設立專案小組，由副閣揆或指定政委直接負責，進行跨部會協商，如此所得、財富分配統計的改革才有成功的可能。爰此，特向行政院提出質詢。,0902,
