term,sessionPeriod,sessionTimes,item,selectTerm,
09,01,06,七、本院李委員彥秀，建請行政院與衛福部檢討「健保法第52條」規定。今年流感疫情非同小可，但衛生主管機關似重蹈100年低估H1N1疫情覆轍。依照《健保法第52條》規定，因將此次「流感疫情」定位為「重大疫情」由政府專款支應，避免醫療資源產生排擠效應，為此才不致損失國人權益，以讓醫療人員無後顧之憂為國人就診，特向行政院提出質詢。,0901,
09,01,06,八、本院李委員彥秀，建請衛福部檢討「健保法第43條規定」、「健保法第44條規定」之問題。衛福部與疾管署應有長期規劃策略與平日如何輔導民眾，小病就近至基層社區醫療院所就醫，以及看診之分級，避免醫療資源分散，造成急診壅塞，影響重症病人與民眾二次感染。由此可見，衛福部、疾管署與健保署等各部門應好好檢討，造成醫療體系崩壞的原因，特向行政院提出質詢。,0901,
09,01,06,九、本院李委員彥秀，建請行政院與衛福部檢討「疫苗預算之編列」。依據衛福部疾管署105年疫苗基金經費編列18.92億元，流感疫苗所佔比重是否適合與妥善？鑒於過去幾年施打人數是否與預算編列款項成正比，否則造成預算編列不足，危害影響國內人民健康；亦或施打疫苗宣傳不足、編列預算下之執行尚未落實，特向行政院提出質詢。,0901,
09,01,06,十、本院顏委員寬恒，針對現在手機網路吃到飽的費用都收太高，所有的電信業者吃到飽方案由每個月從599元─1399元不等，要求進行檢討，包括費率是否有再降價的空間、改善通話及訊號品質以及對於老年人的優惠價格，如何找到適當的市場價格，並避免市場價格被壟斷，特向行政院提出質詢。,0901,
09,01,06,十一、本院顏委員寬恒，針對流感疫情肆虐，但是公費疫苗施打率才15%，其他85%族群尚未施打，是國內流感大流行的一項因素，請相關單位加強宣導，符合公費施打的高危險群老人、幼童及慢性病患者儘快施打，特向行政院提出質詢。,0901,
09,01,06,十二、本院顏委員寬恒，針對桃園機場捷運通車時間六度跳票，接下來是否年底才上路也說不準，依採購法第72條第2項：驗收結果與規定不符，而不妨礙安全及使用需求，亦無減少通常效用或契約預定效用，經機關檢討不必拆換或拆換有困難者，得於必要時減價收受，是否減價驗收需審慎辦理，特向行政院提出質詢。,0901,
09,01,06,十三、本院王委員惠美，有鑒於近期境外影音平台氾濫，中國大陸百度旗下的「愛奇藝」進軍台灣OTT（Over The Top，通過互聯網向用戶提供各種應用服務）市場，NCC未納入管理、文化部也無法可審。對此，行政院應該針對境外影音作出有效的管理，並出面整合法規，維護國內製作節目相關權益，特向行政院提出質詢。,0901,
09,01,06,十四、本院王委員惠美，有鑒於中龍鋼鐵於週二發生連環「渣爆」意外，雖然未造成任何傷亡，卻造成周遭地區均蒙上一層灰渣。經查，中龍鋼鐵屢屢發生公安事件，顯見該公司對於公安的漠視，而中鋼公司身為中龍鋼鐵之大股東，對此難辭其咎。為保障中龍鋼鐵廠區周遭台中、彰化居民安全，要求經濟部及中鋼公司擔負責任，嚴格督促中龍鋼鐵改善公安，特向行政院提出質詢。,0901,
09,01,06,十五、本院王委員惠美，有鑒於教職人員及志工家長在執行導護工作時經常遇到用路人無視指揮的爭議；而其核心關鍵在於教職人員及家長均非屬「依法指揮交通之值勤人員」，依法無強制干涉車輛在道路上行駛之權力，導致在執行導護工作狀況頻傳，除了恐危害學生安全外，也損及導護者自身之安全。為釐清爭議，政府相關部會應審慎評估教職人員及志工家長執行交通導護任務，是否應於相關訓練課程合格後賦予交通指揮權，特向行政院提出質詢。,0901,
09,01,06,十六、本院徐委員國勇，針對僑務委員會編列獎助國內、外團體及個人之預算，其資訊揭露顯有不足，特向行政院提出質詢。質33,0901,
09,01,06,十七、本院李委員彥秀，建請行政院與疾管署檢討國內「腸病毒疫情」因應之問題。累積到3月12日，因腸病毒就診門診與急診之統計有近5萬人次。面對現正值腸病毒流行季能否因應，特向行政院提出質詢。,0901,
09,01,06,十八、本院李委員彥秀，建請行政院與交通部檢討台北市「大眾運輸建設」進度落後之問題。由於國道多半與都會區之交通連絡網處於連動狀態。鑒於車流量日益增加，中央政府應儘速偕同地方政府針對大眾運輸建設儘速研處，特向行政院提出質詢。,0901,
09,01,06,十九、本院徐委員榛蔚，針對每逢假期，東部鐵路車票總呈現一票難求景象，連假期間呈現熬夜搶票景象更是常見；惟台鐵車票黃牛猖獗現象仍時有所聞，卻未見相關單位積極改善。查相關統計資料，鐵路警察局「淨網專案」2011年查獲黃牛集團影響花東車票數約5500張，2012年上升至3萬3000多張，2013年直線攀升至76萬1000多張，2014年至2015年8月底之數量更近190萬張，不僅嚴重影響國人訂票權益，亦使花東居民返鄉之路更顯迢迢，而至去（2015）年底，開罰件數僅3件、14張，於國人權益影響甚鉅。爰要求交通部及警政署等相關單位應合作加強取締作業，遇連假期間更應專案查緝，以積極遏止不法行為，特向行政院提出質詢。,0901,
09,01,06,二十、本院徐委員榛蔚，針對近日行政院陸續公布土壤液化潛勢區資料，根據相關即時網路調查數據顯示，33%民眾認為若房屋在高度潛勢區，有意立即售屋，並往非高度潛勢區搬遷，另有61%民眾則因經濟因素繼續居住，6%選擇請結構技師確認安全，而更有聲音表示，土壤液化區的房屋甚至會遭受銀行限縮房貸成數及提高利率之衝擊。然政府資訊之公開，本意係保障國人居住安全，對於相關資訊揭露後，防災計畫、補強措施等配套亦應儘速到位，以縮短國人恐慌期。爰建請內政部及金管會等相關單位，就土壤液化潛勢區所公布之資料，應積極研議並提出相關配套，避免發生潛勢區房價應勢崩跌、房貸利率提高、或貸款成數降低之情形，影響國人居住權益，特向行政院提出質詢。,0901,
09,01,06,二十一、本院徐委員榛蔚，針對清明連假在即，國內交通運輸亦將面臨大量人潮、車潮。猶記今（105）年初之206南台強震重創南部地區，使高鐵部分設施受損，嚴重影響西部交通運輸，後經台鐵及公路運輸支援，始得疏運返鄉人潮。由該次經驗可知，因天然災害之不可預測性，交通運輸工具間相互協助及災害應變能力更顯重要；然東部地區交通運輸情況本就不似西部便捷，又東部地區地震頻繁，其交通應變能力更為必須，爰建請交通部及相關單位，應就東西部交通情形建立各別之聯合疏運機制，並檢討強化其災害應變能力，使彼此支援更增效率，特向行政院提出質詢。,0901,
09,01,06,二十二、本院徐委員榛蔚，針對每逢連續假期，東部鐵路車票總呈現一票難求景象，以今（105）年即將到來之清明連假為例，本(3)月18日凌晨開放訂票，瞬間湧入29萬3136人次搶訂，一分鐘訂出10萬8483張車票，秒殺1808張車票，東部幹線台北往返花東地區之熱門時段車票更是售罄，嚴重影響花東居民返鄉權益，顯示政府應提供優先購票權予花東子弟及居民有其必要性與迫切性，而在花東火車票黃牛亦應嚴加查緝；爰要求交通部除應加快台鐵售票系統更新時程，並於更新系統中加入可辨別購票者身分相關功能，於系統完成更新前亦應提出花東地區居民及身分證字號開頭為U、V之花東子弟連假期間優先購票方案，以解花東居民連假返鄉必遇之窘境，特向行政院提出質詢。,0901,
09,01,06,二十三、本院徐委員國勇，就外交部駐外人員紀律問題與管理機制不彰，特向行政院提出質詢。,0901,
09,01,06,二十四、本院賴委員瑞隆，鑑於台灣中油公司於高雄市境內設有多處石化冶煉設施，每年所排放之二氧化碳總量甚高。縱使該公司在全國各處進行植樹活動以求中和該公司所產生之二氧化碳量，完成其「企業社會責任」。但卻未在小港、前鎮等該公司有產生大量汙染物之區域進行有效的粒狀、氣狀汙染物減汙工作，甚至前鎮因管線洩漏而發生極度嚴重的氣爆事故。顯見該公司並未將其工業設施所產生汙染物及危險物對周遭居民的健康影響納入其「企業社會責任」的範圍內，十分不可取。基此，爰要求台灣中油公司應正視其對前鎮、小港廠區附近居民所造成的健康危害，深切檢討，並立即進行汙染物的減量、控制工程，特向行政院提出質詢。,0901,
09,01,06,二十五、本院賴委員瑞隆，鑑於經濟部工業局所轄之高雄臨海、林園、大發工業區所產生之汙染物質對周邊前鎮、小港、林園地區居民身體健康影響甚鉅，該區域居民之健康風險應完整評估，以作為健康防護與促進之準則。經查衛生福利部所轄之財團法人國家衛生研究院本年度竟無任何針對該區域居民之健康風險調查計畫，實屬不妥。基此，爰要求衛生福利部應立即檢討現行做法，並責成財團法人國家衛生研究院辦理該地區民眾之健康風險評估調查，俾保護及促進該區域民眾之健康，特向行政院提出質詢。,0901,
09,01,06,二十六、本院廖委員國棟，鑒於花東地區位置偏遠，交通相對不利，造成花東地區醫療人員異動情況十分嚴重，近期衛生福利部臺東醫院更傳出公費醫生月薪僅5萬元，相對於西部地區的公費醫生薪資明顯偏低，不利留住臺東地區醫療人力，為避免偏鄉醫療人力持續流出，爰要求行政院一個月內檢討公費醫師給付相關規定，針對願意去花東地區之公費醫師，給予較高的薪資，以提高醫生願意留在地方的意願，強化花東地區醫療品質，特向行政院提出質詢。,0901,
09,01,06,二十七、本院廖委員國棟，鑒於目前台鐵採購的19組普悠瑪號均已加入台灣鐵路運輸的行列，而去年12月24日增購的兩列普悠瑪號，因採用日本新幹線技術的半主動式油壓減震器，並加裝一次懸吊油壓減震器來降低震動，使得其行駛舒適性遠較舊款的普悠瑪號高。為提高普悠瑪號行駛之舒適性，爰要求行政院編列相關預算，改善其他17列普悠瑪號行車舒適性，特向行政院提出質詢。,0901,
09,01,06,二十八、本院許委員淑華，鑒於台灣快速進入老年社會，對提升老年人口的生活品質與生活功能，必須能提供全方位的照護服務，滿足老人及其家屬的需求；老年人要追求的是健康生活，醫療只是過程中的手段，高齡社會的整合醫療服務是國際趨勢，建請行政院責成所屬研擬建構出適於台灣民眾需求的照護服務。爰此，特向行政院提出質詢。,0901,
09,01,06,二十九、本院許委員淑華，鑒於美國在上周公布了歐巴馬政府的「2016年貿易政策計畫」（Trade policy agenda）及「2015年進展報告」，行政院應責成所屬針對年度貿易政策計畫的借鏡、美國貿易政策計畫的庶民呈現方式及美豬議題上提出相關貿易說帖。爰此，特向行政院提出質詢。,0901,
09,01,06,三十、本院許委員淑華，鑒於美國國家航空暨太空總署（NASA）日前公布了一項數據，今年全球陸地和海洋表面的2月均溫，比1951年至1980年的2月均溫高出攝氏1.35度。此史無前例的氣溫升幅，打破多項月溫紀錄，促使專家紛紛就氣候危機提出警告。我國身為世界地球村的一員，即使因客觀條件無法參加《聯合國氣候變化綱要公約》（UNFCCC），也非《京都議定書》的締約國，但在善盡地球村一分子之責任與義務上，要求行政院應責成所屬在全球降低溫室氣體排放議題上對接軌聯合國制定永續發展目標的世界倡議，並積極致力推動各項減碳工作。爰此，特向行政院提出質詢。,0901,
09,01,06,三十一、本院許委員淑華，鑒於今年台灣流感疫情創新高，而重症死亡人數更超過百人，是五年來最高。同時，這也同時引發了關於急診室爆量壅塞，醫療儲備量不足等台灣醫療體系長期的隱憂。然而防治與控制流感，只憑藉「快篩」和「抗病毒藥物」可能成本效益非常有限。要求行政院責成所屬衛生主管機關，從最基本的疫苗防疫網的建立，到長期懸而未解的健康照護體系的重構，才是需要確實積極推動的工作。爰此，特向行政院提出質詢。,0901,
09,01,06,三十二、本院許委員淑華，鑒於歐洲央行（ECB）總裁德拉基日前宣布將歐元區的基準利率，從原本的0.05%下調到零，其他關鍵利率也全面調降，隔夜存款利率變成-0.4%，負利率擴大；而台灣目前的狀況，在貨幣面雖然好於歐洲，既無房價持續上漲的壓力，也還不至於有通縮疑慮，但實質經濟的成長動能，卻比歐洲來得弱；國內需要引資、促進消費的急迫性，比起歐洲更有需要，因此要求行政院應積極排除投資障礙；加速基礎建設，導入民間資金參與公共建設，促進產業創新。爰此，向行政院提出質詢。,0901,
09,01,06,三十三、本院許委員淑華，鑑於日前爭議極大的藝人黃安，因為罹患心肌梗塞由中國大陸搭乘醫療包機回到台灣，住到振興醫院，接受心臟手術治療，因為耗用健保資源，引起社會大眾的諸多的討論。對於健保的諸多困境，要求行政院應該有宏觀的規劃和具體的作為。爰此，特向行政院提出質詢。,0901,
09,01,06,三十四、本院許委員淑華，鑒於「土壤液化潛勢區」的資料一公布，立即引發民眾的強烈反應。透明的資訊固然揭露了一些不愉快的真相，卻是必要之惡，至少，民眾取得了掌握資訊的主動位置，不必再被建商蒙在鼓裡。要求行政院應就台灣落後不全的建築法規作一徹底整理和翻新，除制訂合乎時代所需的環保、節能建築規範，更應就建築的安全檢查、定期維護制訂合乎現代城市美學的管理辦法。同時，利用老屋健檢及民眾改善住宅基礎的機會，推動近年止步不前的都市更新。如此，土壤液化資訊的透明化雖打開了潘朵拉的盒子，卻能為城市帶來更新契機，也保障了住的安全。爰此，特向行政院提出質詢。,0901,
09,01,06,三十五、本院許委員淑華，鑑於日前中共突然宣布和甘比亞復交，此事震憾了台灣社會，也顯示當前兩岸互動情況實相當詭譎。深切期盼，新政府和中共雙方能找到最大公約數，使兩岸關係能平穩地向前行，譬如能讓我方免於對外斷交危機，而維持既有邦交國等。爰此，特向行政院提出質詢。,0901,
09,01,06,三十六、本院許委員淑華，鑒於國內「少子化」緣故，國內有些學校裁併或退場，閒置的學校若能充分利用，改建成銀髮村，其生活與休閒機能，應不會比商業性的老人公寓遜色。建請行政院配合《長期照顧服務法》通過，國內也應培養更多安養照護人才，讓老人安養制度更上軌道。爰此，特向行政院提出質詢。,0901,
09,01,06,三十七、本院許委員淑華，鑒於國際經濟不景氣，許多國家出口不順暢，各國都希望能以國內市場來帶動有效需求，除了提振民間消費以外，重要的是希望國內企業能夠增加投資，一方面可以立即增加有效需求，另一方面，也可以提高勞動需求，降低失業。建請可以考慮安倍政府的做法，把通貨膨脹率目標訂在每年2%，讓企業有更多獲利的機會，進而未來比較容易提高薪資；否則，台灣經濟一直停滯，薪資也不容易提升，而陷入長期的低度成長循環。爰此，特向行政院提出質詢。,0901,
09,01,06,三十八、本院許委員淑華，鑒於行政院主計總處已於日前完成《統計法》修正草案初稿，目前正上網公告徵詢各界意見中。隨著主計總處提出《統計法》修正草案，至盼行政院儘速審查本案，使其更為周延，並早日送本院完成三讀，以讓新法早日實施。若府院依然漠視，則政府統計獨立性、客觀性將永遠不可能有實現的一天，至終受害最大的，仍將是執政當局。爰此，特向行政院提出質詢。,0901,
09,01,06,三十九、本院許委員淑華，鑑於2017台北世界大學運動會明年八月登場，但目前開閉幕場地因台北市政府勒令大巨蛋停建，將會移至室外的台北田徑場，由於八月是颱風旺季，台灣好不容易爭取到如此大型賽事，又籌備多年，世大運開閉幕活動及各戶外競賽應設有雨天備案，以利活動順利進行，爰此特向行政院提出質詢。,0901,
09,01,06,四十、本院許委員淑華，鑑於中國與甘比亞上週復交，引發我國與友邦國家外交是否鬆動的疑慮，外交部雖強調目前與22個邦交國關係穩固，但外交部亞非司司長也表示，非洲友邦聖多美普林西比與我國關係「要注意當中」。為免發生雪崩式斷交，相關單位應掌握情資，避免520前後台灣出現外交危機，爰此特向行政院提出質詢。,0901,
09,01,06,四十一、本院黃委員昭順，針對「醫療資源整合」服務已是全球趨勢所驅，籲請政府儘速因應！整體醫療應發展以病人為中心，強調安全與品質為全人照護的核心理念，無法解決醫療照護系統的價值問題，就無法持續發展；而醫療體系應以提供安全、有效、適時、效率、公正的醫療為目標，未來醫療體系整合，是以人為中心的醫療照護，並結合醫療專業評鑑、甄試、認證系統，來確保提升醫療品質與安全。而台灣醫療的當務之急，就是要創造出高價值的醫療照護系統，及確保服務體系的平衡。爰此，政府需有明確的目標，提供經費、管理、法規等支持，重視醫療與照護體系間的文化差異，建構醫療提供者與醫療使用者之間的適切平衡，以符合國情的服務，成就永續性醫療及照護，特向行政院提出質詢。,0901,
09,01,06,四十二、本院黃委員昭順，針對日前「土壤液化潛勢區」的資料一公布，果然立即引發民眾的強烈關心，網路查詢塞到爆，特請有關注意國人對居住議題重房價、輕安全的特質。以台灣房屋市場的積習和退化的建築管理政策，本席認為更應重視的問題是在資訊的不對等；建商當然知道自己建造的房屋是蓋在什麼樣的地基上，但購屋者卻完全不清楚地底下的虛實，如果房屋經過層層轉售，政府未做好把關，建商又唯利是圖，那消費者的權益自然就會一再地被削減。從這個角度看，透明的資訊固然揭露了一些不愉快的真相，卻是必要之惡，至少，民眾取得了掌握資訊的主動位置，不必再被建商蒙在鼓裡。及早得悉自己住屋和環境的安危，以便採取因應對策，或加強鞏固、或提早改建，皆可確保居住安全。土壤液化並沒有那麼可怕，無良建商的偷工減料才可怕！這次公布土壤液化潛勢區後，政府予人民放心的配套作為才更為要緊，在既有建築物方面，應委託專業技師公會提供篩選判定服務，至於新建築則應加強土壤液化潛能評估、強化基礎結構設計，審查監督機制也要從嚴，絕不容許再有馬虎或放水，讓國人能真正心安，特向行政院提出質詢。,0901,
09,01,06,四十三、本院黃委員昭順，針對「物聯網」世紀的來臨已是必然，但請問政府；面對即臨的科技產業變革，是否已足以因應與掌握？物聯網簡單的說，就是把所有物品通過射頻識別等信息感測設備與網路連接起來，實現智慧化的識別和管理。其實不少企業已經透過物聯網的概念與方式作各種生產或存貨管理，但本席相信；對大部分民眾而言，這仍是陌生又遙不可及的生活方式。對下一波浪潮的物聯網世紀，全球科技業者幾乎都正磨刀霍霍不僅科技企業重視、提早展開布局，各國政府也非常重視物聯網時代的來臨。美國總統歐巴馬就大力呼應IBM提出、代表物聯網世紀的「智慧地球」觀念。對岸政府數年前亦提出「感知中國」目標，並把物聯網列入「國家五大新興戰略性產業」之中。在全球很快就要進入物聯網世紀時，國內科技界一直以來長於硬體製造、短於軟體開發，雖然習於當一個「追隨者」，卻拙於引領潮流、帶動創新，因此在「物聯網應用」這塊領域中，台灣應該好好盤點我們的競爭優勢與不足。物聯網世紀已不是個縹緲難期、不知何時成為現實的時代，而是已發生且進行中的事；業界形容物聯網將是未來5到10年內，成長最快速的產業，對照我國目前的情況而言，政府與業界還需要做更多的投入，否則極可能將被拋棄在物聯網世紀之外，特向行政院提出質詢。,0901,
09,01,06,四十四、本院黃委員昭順，針對日前高雄展出的2016年「台灣國際遊艇展」，吸引許多國內外買家與民眾參觀，特再次籲請政府；重視遊艇產業在台灣的深耕發展，設置產業專區，規劃更多設施完善的遊艇港，並推廣民眾遊艇休閒觀念。台灣曾經是亞洲「遊艇王國」，民國77年台灣出口遊艇一千五百七十三艘，創下總產值一億九千多萬美元的輝煌紀錄。金融海嘯後，全球遊艇需求萎縮，台灣遊艇出口也大受影響。近年來國外遊艇買氣回溫，根據全球80英尺以上巨型遊艇訂單統計，台灣現在已是全球第四大遊艇製造國。台灣雖是遊艇製造大國，但早年受限於戒嚴，遊艇休閒運動沒有發展空間，因此形成海洋國家無法從事海上活動的怪現象。雖然近年相關法規已陸續鬆綁，但我國遊艇遊憩發展仍屬於嬰幼兒期，政府應參考先進各國的經驗，制定符合我國國情的海洋運動觀光發展策略，檢討不合時宜的法令，讓國人有機會享受遊艇育樂的環境，俾能深化遊艇產業及相關遊憩業基礎，做為建設海洋國家的起步，特向行政院提出質詢。,0901,
09,01,06,四十五、本院邱委員志偉，鑒於教育部統計，全國各級學校土壤液化高潛勢區為數眾多，我國位處於環太平洋地震帶，地震頻仍。為維護校園安全以及人民有知的權利，教育部應清查並公布全國各校舍耐震係數。對於尚未及時完成補強作業的高潛勢區之校舍，提出防災避震措施，爰此特向行政院提出質詢。,0901,
09,01,06,四十六、本院邱委員志偉，鑒於我國屋齡逾三十年以上，且結構不安全之住宅，影響國人居住安全與權益甚鉅。中央應成立專責機構，引進新興科技，擴充都市更新之效益，維護居住安全。爰此特向行政院提出質詢。,0901,
09,01,06,四十七、本院黃委員秀芳，針對目前全國尚有2萬餘公頃公共設施保留地未取得，且許多在地方都市計畫通盤檢討後，被劃設為道路的民用住宅，實際狀況根本無須多新增道路之必要，不只劃設手法粗糙，劃定公告後多數用地皆多年未施行徵收，造成附近居民心理上的負擔，爰此建請行政院、內政部相關部會應考量現行狀況及財政能力，儘速協助各地方政府將多餘公設保留地辦理解編，特向行政院提出質詢。,0901,
09,01,06,四十八、本院黃委員秀芳，針對我國人口老化速度持續攀升，全台24.4萬人失智相當彰化市的人口數，而國人常將失智症狀誤認為正常老化，時而常發生一再重覆服藥導致昏倒死亡等等狀況，多半就醫時確診已是中度失智症。失智症是美國的第六大死因，估計65歲以上長者，有1／3過世時，患有阿茲海默症或其他失智症。但台灣的十大死因分析，失智一直沒被列入。本席以為衛福部應該研擬列入，才能讓民眾提高警覺，以因應愈來愈多的失智患者，並推廣延緩失智症病情的復健醫療，也讓照顧者清楚哪裡有社會資源，特向行政院提出質詢。,0901,
09,01,06,四十九、本院黃委員秀芳，針對日前有議員在臉書po出各國學生上課時間表，引起一番熱烈討論，指出台灣學生上課時間為07：30到17：00，平均上課時間9.5小時，還不包括課後輔導上課時數，就與世界各國相比明顯高出許多，也因此造成孩子們普遍睡眠時間不足，導致無法專心學習，甚至出現行為問題，這樣長期以來被漠視的教育病態，實令本席深感憂慮。鑑此，本席以為政府應正視面對此問題，與各縣市教育主管機關共同研擬，雖是牽一髮而動全身，但為我國未來主人翁國際競爭力的提升以及身心靈健全的發展，著實必須有長遠完善的研討各種調整的嘗試，特向行政院提出質詢。,0901,
09,01,07,一、本院余委員宛如，有鑑於104年國發會實施「消費提振措施」，交通部觀光局配合辦理「補助國人住宿遊園精采行實施計畫」，希望國人能在政府補助底下，以民間加碼的力量，促進國內旅遊發展，刺激經濟成長，補助加碼2億4500萬元且動支第二預備金，欲了解截至目前為止的乘數效果評估報告，特向行政院提出質詢。,0901,
09,01,07,二、本院余委員宛如，有鑑於財政部財政資訊中心主管地方稅務之電腦系統，自102年11月起完成地方稅智慧稅務服務平台系統設計、程式撰寫及系統測試正式上線，其後，103、104、105年度智慧地方稅務平台系統每年度皆依財政部財政資訊中心指示召開新增修撰程式會議，但仍在使用上造成地方稅務單位的困難，系統應更貼近使用者而非僅以系統工程端之思維運作，特向行政院提出質詢。,0901,
09,01,07,三、本院余委員宛如，基於育兒津貼、托育津貼發放已成為中央政府的沈重負擔，且與地方政府所發放的生育補助、育兒津貼重疊，已形成資源重複配置；此外，政府提供高額經費作為津貼以鼓勵國人生育，立意良善，然而台灣生育率至今仍未見起色。建請政府重新思索育兒津貼、托育津貼的整合，以及發放成效，並儘速提出檢討報告。爰此，特向行政院提出質詢。,0901,
09,01,07,四、本院余委員宛如，基於FabLab平台已經是新創產業的良好孵化器，而我國影音產品重要輸入國韓國政府，有計畫地將FabLab導入影音文化創意產業，將更不利於我國發展文化創意產業，故要求行政院國家發展委員會儘速檢視現行政策中各單位各行其是者，加以整合，並廣泛調查目前公有開放空間因未能符合實際需求而乏人利用者，擇其適合場址，做轉型為ContentsLab的跨部會規劃，爰此特向行政院提出質詢。,0901,
09,01,07,五、本院余委員宛如，要求科技部依第292次環境影響評估審查大會決議，儘速將公民及環保團體代表納入「科技部中部科學工業園區管理局台中園區環境保護監督小組」，並說明本案執行情形，爰此特向行政院提出緊急質詢。,0901,
09,01,07,六、本院余委員宛如，針對「外國人從事就業服務法第四十六條第一項第一款至第六款工作資格及審查標準」中會商機制可放寬部分外籍人士工作之規定，未確實讓雇主與工作者擁有對等與完整的資訊，爰要求勞動部於其中英文網站上建置外國人就業專區，以圖像化方式介紹完整規範與流程，以利雇傭雙方查詢利用，特向行政院提出緊急質詢。,0901,
09,01,07,七、本院余委員宛如，有鑑於衛生福利部社會及家庭署辦理社會福利服務業務，已連續4年動支第二預備金辦理「建構托育管理制度實施計畫」、「父母未就業家庭育兒津貼實施計畫」，兩者為補助與津貼性質，恐與第二預備金設立目的不符，也凸顯年度預算編列欠缺妥善規劃，敬請衛生福利部提出詳細說明，特向行政院提出質詢。,0901,
09,01,07,八、本院余委員宛如，有鑒於金管會於去年底成立P2P（網路借貸平台）專案小組，卻遲遲未公告P2P相關規範，阻礙台灣的金融創新。敬請金管會儘速探討P2P借貸交易的評估及風險監管方式，儘速提出評估報告與開放模式，特向行政院提出質詢。,0901,
09,01,07,九、本院余委員宛如，有鑑於國發會提出改善所得分配具體方案，當中提及社會企業做為就業策略，作為有效改善失業率之措施，但降低失業率與社會企業提高就業率，其實和改善所得分配沒有直接關係，針對此報告內容進行評估，敬請國發會提出詳細說明，特向行政院提出質詢。,0901,
09,01,07,十、本院余委員宛如，有鑑於銀行公會於金管會核備「金融機構開戶作業審核程序暨異常帳戶風險控管之作業範本」之附件「開戶作業檢核表」第四條檢核標準「職業與客戶本人氣質等外觀表現符合。」使銀行行員過分謹慎對待客戶以防止人頭戶設立，同時於線上開戶（非數位存款帳戶）時仍受其限制，而得「視訊確認」為本人，造成用戶端開戶限制重重，金管會應對此風險控管作業標準重新思索，以科技金融的角度出發，以數位思維根植角度提供評估報告，特向行政院提出質詢。,0901,
09,01,07,十一、本院余委員宛如，有鑑於財政部財政資訊中心主推之電子發票，推廣以來截至今年於營業端、消費端進行之佔比已接近六成，而傳統發票印出後如應於核銷端常備供查核年限為五年，現階段約年開32億張紙本發票，造成紙張的浪費，財政部應盡速討論紙本發票終止使用的期限，以減少過多的樹木砍伐、過多能源耗損，特向行政院提出質詢。,0901,
09,01,07,十二、本院王委員定宇，針對本席接獲台南市永康區大灣段、四維段、永中段，台南市仁德區太子段承租台灣糖業股份有限公司（以下簡稱台糖公司）土地多位承租戶陳情指出，台糖公司最近幾年一直調漲土地租金，承租戶面臨合約期間內租金暴漲1-3倍，若無力負擔，承租戶放棄承租權利終止契約也要遭沒收一年租金。經查，全國各縣市全國數量龐大的台糖土地承租戶近年不斷發生類似爭議，台糖公司至今未提出妥善解決辦法。本席認為，身為國營事業，台糖公司除營利之外，亦應負擔企業之社會責任，不可帶頭「惡房東」的錯誤示範。引發廣大爭議之土地租賃契約租金調漲以及解約規定，顯與民法信原則相違。關於台糖土地租賃契約如何調整租金上漲範圍及解約條件，經濟部及台糖公司應盡速提出解決方案，特向行政院提出質詢。,0901,
09,01,07,十三、本院王委員定宇，針對甘比亞共和國及中國於2016年3月17日同步宣布恢復外交關係，此一消息於前一天經由中國海基會以熱線「提前」告知我國陸委會，而尚在南美洲訪問的馬英九總統表示「非常不滿」，政府外交事務主管機關外交部則發表一篇不痛不癢的「遺憾」聲明。本席認為，馬政府7年多來，以兩岸高於外交的政策指導下，和對岸中國達成不互挖對方邦交國的默契，以所謂外交休兵自許自誇、欺騙國人。實則我國自2008年之後在國際社會遭中國打壓事件仍層出不窮，該政策造成我國外交工作喪失主動權，處於事事要看中國臉色的被動困境。然而外交部前日聲明仍強調：「過去7年多來，我政府推動活路外交，無論是對邦交國、主要夥伴國家關係，還是對國際參與，皆有具體進展。」本席想請教外交部，過去7年來，我國在非洲外交工作有何具體進展？是否有試圖和非邦交國往來，並致力於發展正式外交關係？如有，基於馬政府所謂外交休兵的默契，是否必須透過兩岸熱線先和中國打招呼？特向行政院提出質詢。,0901,
09,01,07,十四、本院李委員彥秀，建請行政院檢討「國軍老舊眷改條例」之議題。鑒於目前國軍老舊眷村改建在台灣已經漸入尾聲，長久以來依靠政府與民間努力推動，利於都市發展與市容更新，更提升國人居住之品質。但相關主管機關如何提供適當處理搬遷、安置或居住等協助，是至關重要，特向行政院提出質詢。質29,0901,
09,01,07,十五、本院王委員惠美，有鑒於國人對於行動通訊依賴性日漸增高，許多民眾家中僅用手機做為通訊聯繫而未申裝市話，而在國內眾多通訊業者中，以政府持股的中華電信市佔率最高；然而，中華電信在增加服務用戶數同時，卻未針對收訊品質與客戶服務等有所提升；本席近日接獲多件民眾陳情，表示因住家或工作場所的手機收訊品質低落，而向中華電信申請申裝訊號強波器，但中華電信卻以採購流程冗長為由拖延申裝時間，影響用戶權益。交通部身為中華電信最大股東，有責任督促中華電信改善收訊品質以及修正訊號強波器等採購、申裝流程，特向行政院提出質詢。,0901,
09,01,07,十六、本院邱委員志偉，鑒於內政部消防署全國火災統計分析，火災發生的次數逐年攀升。全台近61萬的違章建築，多半為頂樓加蓋。惟各地發生頂樓加蓋的火警，每年至少就有兩百多件，影響國人生命財產甚鉅。內政部應澈底全面清查頂樓加蓋違建，並勸導拆除顯然危害公共安全的頂樓加蓋，爰此特向行政院提出質詢。,0901,
