term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,04,06,,6,本院委員陳宜民等12人臨時提案，鑒於家事勞工多在家庭處理家務、照料家庭成員起居、從事看護工作等，其工作型態具個案化及多元化以及工作形態、工作時間等勞動條件，與受僱於事業單位之勞工明顯不同且不易釐清。截至106年8月社福外勞總人數為24萬6485人。爰建請行政院應正視家事勞工的工作環境與勞動條件，保障家事勞工之勞動條件權益，並搭配喘息照顧服務資源等配套措施，來紓解家事勞工的勞務負荷，以達到提升照護品質的目的，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_014.pdf,0904,
09,04,06,,7,本院委員張麗善、呂玉玲等16人臨時提案，有鑑於今年九月十一日在國道一號北上岡山段，阿羅哈客運司機因閃車急切到內線車道，撞上護欄，造成六死十一傷之重大車禍，肇事原因為客運司機疏失，顯示客運司機管理問題，建請交通部研議增設駕駛員安全檢查之藥物檢測，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_005.pdf,0904,
09,04,06,,8,本院委員黃偉哲等11人臨時提案，有鑑於國內電動機車在電池、充電器與車身間的接頭未有統一規格，造成國內電動機車廠商各自採用不同規格的接頭，既不便設置共用的充電站，又不利使用者維修，導致市場難以發展，爰建請經濟部研擬電動機車電池接頭、充電器與車身間之規格標準化相關辦法，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_008.pdf,0904,
09,04,06,,9,本院委員蔣乃辛、王惠美等15人臨時提案，針對衛福部資料顯示，目前照顧服務人力嚴重不足，包括照服員、社工、護理師、物理治療師、職能治療師等長照人力合計42517人，若全面推動長照2.0後，上述長照人力預計缺少將近21106人，而專家也指出，一旦2025年進入超高齡社會，台灣長照人力更將缺5到7萬人，不速謀解決之道，將造成國家、社會與家庭嚴重的照護問題。同時學者研究指出，台灣長照人力不足與無法久任，主要是因為低薪、高工時、照顧責任繁重及升遷機會少等因素，導致過去十多年政府培訓12萬以上照服員，僅3萬多人留在長照職場。有鑑於台灣即將邁入超高齡社會，人口高齡化與少子化已是難解的國安問題，本席等要求行政院儘速研擬改善照服員工作條件與環境，讓她們願意繼續奉獻心力在長照工作，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_009.pdf,0904,
09,04,06,,10,本院委員曾銘宗等12人臨時提案，鑒於數位經濟與電子支付已為全球趨勢，建請行政院邀集各部會，由政府機關、國營事業及泛公股事業帶頭發展數位經濟並實施電子支付，以有效提升政府行政效率並促進國家經濟發展，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_010.pdf,0904,
09,04,06,,11,本院委員李彥秀等11人臨時提案，有鑒於斥資逾200億元的南港國家生技研究園區今年七月份經濟部旗下的法人機構生物技術開發中心，預計於明年五月完工，廠商進駐後將對南港研究院路一、二段交通造成強烈衝擊。過去擔任中央研究院副院長陳建仁副總統過去在地方說明會上，跟居民承諾生技園區大概2000人進駐，但中研院又對外宣稱能提供4000到5000個就業機會，數字倍增。現行研究院路1、2段路寬只有27公尺，目前已經是南港、汐止共用的聯外道路，如果為數眾多的通勤人口進駐，恐怕將成為南港人的交通惡夢。台北市長柯文哲也於今年三月與里長座談時，承諾討論解決相關問題。且目前國家生技園區之交通動線以研究院路2段12巷為主要出入口，該巷原為社區型服務道路，依此為園區主要出入動線，恐嚴重衝擊周邊居民生活。爰建請中央研究院主動聯繫台北市政府及相關單位，研議重啟規劃、討論原本忠孝東路七段與國家生技園區聯外道路之交通規劃案，避免重大國家建設興建造成周邊居民不便及民怨，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_011.pdf,0904,
09,04,06,,12,本院委員何欣純等11人臨時提案，針對台中市屯區（大里、太平、霧峰）人口及產業急速成長，市區與屯區軌道運輸規劃串連有其必要性。故建請交通部儘速核定「捷運藍線延伸至屯區」，讓軌道路網橫跨山、海、屯各區，完整大臺中軌道路網，帶動區域整合，縮短城鄉差距，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_012.pdf,0904,
09,04,07,,1,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0904,
09,04,07,,2,本院委員陳歐珀等12人臨時提案，有鑑於政府為保障勞工權益能真正落實周休二日政策，去年啟動勞基法修法而推出一例一休新制；然原本立意良善之修法，卻於今年一月正式上路後，因部分規定過於僵化，反而引起勞資雙方反彈、怨聲載道，造成不利產業發展的局面。為避免現行的勞基法欠缺彈性，導致勞資關係不和諧，最後耗損國家整體經濟競爭力的結果，實有必要針對上次修法實施後，有礙經濟發展及無法兼顧產業彈性需求之不合宜處，再次啟動修法，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_002.pdf,0904,
09,04,07,,3,本院委員曾銘宗等15人臨時提案，鑒於身分證晶片化已為全球趨勢，且為國家發展數位化之重要身分認證基礎，建請行政院召集相關部會，於一年內提出具體因應方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_003.pdf,0904,
09,04,07,,4,本院委員吳志揚、許毓仁等16人，有鑑於我國影視創作者籌措資金拍攝時，常因無人投資或資金無法到位而陷入停拍狀態。而就現階段國內自製電影市場，無法提供金融產業所注重之票房收入、資金回收與投資報酬等數據分析，以致於金融與創投業者無意願投資國內自製影片，故此為不讓電影創作者承擔過多財務風險，更能盡情發揮其創作力，建請政府相關單位研擬及評估「電影創投基金」之設立，政府以公正客觀方式，選出五到十部好電影，買斷其版權給予創作者合理利潤，由政府負責後續行銷等。是否有當？請公決案。。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/15-1061229/0904151061229_002.pdf,0904,
09,04,07,,5,本院委員張麗善、呂玉玲等16人臨時提案，有鑑於今年九月十一日在國道一號北上岡山段，阿羅哈客運司機因閃車急切到內線車道，撞上護欄，造成六死十一傷之重大車禍，肇事原因為客運司機疏失，顯示客運司機管理問題，建請交通部研議增設駕駛員安全檢查之藥物檢測，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_005.pdf,0904,
09,04,07,,6,本院委員林麗蟬、陳學聖等12人臨時提案，鑒於隨著婚配關係、商業貿易、職涯選擇及文化交流等因素，致使我國新住民人數日益增多。據內政部統計，截至106年7月份我國新住民人數已達52萬人，儼然成為閩南、客家、原住民、外省以外第五大族群。又東南亞地區來台觀光人數，2016年達到164萬5750人次，佔去年來台觀光人次的28.8%。且外交部陸續開放東南亞各國免簽證，可預見未來來台的外籍旅客人數將日益增多。惟我國目前針對境外移入人口之相關政策及措施並不友善，各部會所提供的通譯服務並不一致且多套標準並行，耗費公家資源、擔任通譯的人員也無所適從。爰建請行政院會同各部會，並於半年內擬定國家級的通譯制度，將各類通譯人才，以專長分區、設立考核制度，分級分類給與適當的報酬，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_006.pdf,0904,
09,04,07,,7,本院委員蔣乃辛、王惠美等16人臨時提案，有鑑於社群網路在台灣擁有上千萬用戶，越來越多業者紛紛在網路上開設購物社群或專頁，再將其作為交易平台、買賣商品，但近年來民眾遭詐騙的案件有增多趨勢，根據警政署資料顯示，網路詐騙案從101年3415件，到105年增為4521件；而北市刑大也統計，北市民眾去年遭受網路社群詐騙案件亦多達494件，累計金額超過1億元。同時專家指出，這些涉及詐騙的網路社群多未在台灣開設公司，一旦出問題，消費者恐怕無法要求提供賣家資料追查，受詐錢財通常也很難追討回來。為維護民眾網購權益，本席等要求行政院修法管制與遏止社群網路詐騙案件，並儘速研擬防治新興網路、科技詐騙案的對策，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_007.pdf,0904,
09,04,07,,8,本院委員賴士葆等13人臨時提案，查政府擬舉債8900億元以進行前瞻基礎建設，其中一半的經費四千多億元投資在軌道建設上；而目前所有之軌道建設，不論是高鐵、鐵道、捷運、輕軌等，皆以電力維持全時運行，所增之額外電力需求不少。在目前政府嘗試推動綠能，封存核電，欲打造無核家園，而全台電力供應極度吃緊的狀況下，此額外電力需求從何而來？而前瞻基礎建設中之綠能建設僅兩百多億元（243.15億元），但迄今台灣空污情形持續嚴重，如何帶給民眾乾淨的生活環境？又滿足軌道建設所需！為保障民眾健康，維護空氣品質，爰提案要求行政院前瞻基礎建設中之綠能建設，必須產出足夠之乾淨能源，供應全數軌道建設未來運轉之動力所需，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_008.pdf,0904,
09,04,07,,9,本院委員林德福等14人臨時提案，有鑑於「充實國家疫苗基金及促進國民免疫力第二期計畫」指出，國內針對於老年人接種肺炎鏈球菌疫苗長期效益評估之研究報告顯示，若65歲以上老年人施打疫苗，每年將可預防7500位老年人死亡，更可節省醫療費用約新台幣10億元。WHO已於2007年建議各國將肺炎鏈球菌疫苗列入常規疫苗接種，行政院卻以經費不足為由，延後推動65歲以上長者施打肺炎鏈球菌公費疫苗。讓人不禁感嘆，政府寧願花錢美化環境，卻不願意花錢採購肺炎鏈球菌疫苗，以維護年長者國民的健康。本席爰提案要求行政院最遲應於107年實施65歲以上長者接種肺炎鏈球菌疫苗政策，以達到群體預防成效，不僅可保障長者健康，更能節省健保醫療資源，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201711/1061107089900400_110718351.doc,0904,
09,04,07,,10,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0904,
09,04,07,,11,本院委員李麗芬、鍾佳濱等14人臨時提案，對於遭通報行方不明或失聯之移工，各界慣以逃逸外勞稱之。然一概以「逃逸」稱之，未能確實反映此類案件樣態。故請行政院及所屬各機關一律改用「行方不明移工」或「失聯移工」。在向媒體發言時尤應注意，以正確傳達此類案件之情況，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_011.pdf,0904,
09,04,07,,12,本院委員王育敏、林為洲等13人臨時提案，鑑於我國全台現有四家兒童醫院，且均自綜合醫院獨立出來，惟現行評鑑作業卻要求醫學中心等級之標準，且包含醫學中心任務指標等，顯不符兒童醫院特性，亦非其人力及行政資源所需肩負之任務，對提升兒童健康照護水準助益有限。爰建請衛生福利部儘速研擬修正兒童醫院評鑑制度，並應廣納兒童醫療相關醫事專家意見，以考量兒童醫院對於區域性醫療照護扮演之角色，建立健全優質及友善兒童醫療，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_012.pdf,0904,
09,04,08,,1,本院委員曾銘宗、費鴻泰等15人臨時提案，鑒於我國污水下水道建設計畫執行不佳，建請行政院督導內政部，提出具體解決方案，以有效確保地方防洪治水，並維護民眾生活環境品質，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_005.pdf,0904,
09,04,08,,2,本院委員蔣乃辛、王惠美、呂玉玲等20人臨時提案，有鑑於國內空污日益嚴重，其中細懸浮微粒（PM2.5）對健康危害最為嚴重，醫師指出，PM2.5濃度達17微克可能引發氣喘、達28微克隔天會釀成學童肺功能下降。專家指出，攸關學童健康的空污停課標準有二套，環保署建議，PM2.5濃度達每立方公尺70微克以上時，孩子應避免戶外活動；教育部規定，PM2.5超過150微克時，高中以下學生才全面停止戶外活動。但專家批評，教育部空污停課標準太寬鬆，因為全年PM2.5只有幾天超過150微克，此標準根本無法保護學童健康；另衛福部長期以來對空污防治沒有觀點、沒有聲音，並將責任推給環保署與教育部，讓空污防治長期缺少病理依據，無法有效推動與落實，導致防治成效不佳。為維護民眾與幼童健康，本席等要求行政院儘速召集相關部會，共同研擬空氣品質惡化的各項處理標準與措施，讓民眾停班與學校停課有所依據，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/08-1061114/0904081061114_002.pdf,0904,
09,04,08,,3,本院委員林麗蟬等11人臨時提案，鑒於我國自103學年度起設立高級中等學校建教僑生專班，延攬優秀學子來台就學。為因應僑生人數日益增多，相關主管機關應負輔導之責，研討修業年限等問題，並針對僑生就學後之生活適應、語言學習、文化融合等多元面向建置輔導機制。爰建請行政院會同各部會，針對上述問題，在全國各地召開座談會，廣泛蒐集各方建議後，於半年內具體研擬相關政策與輔導機制，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/08-1061114/0904081061114_003.pdf,0904,
09,04,08,,4,本院委員李彥秀等12人臨時提案，為提升兒童接種公費疫苗之執行率，健全預防保健防護網，衛生福利部疾病管制署故於民國106年度起，編列1歲以下兒童常規疫苗接種處置費，每診次補助新台幣100元，惟我國兒童健康相較OECD國家排名處於後段，倘得提高醫師協助國家政策為兒童施打疫苗之誘因，自有助於提升兒童健康，爰建請行政院主計總處協同衛生福利部將兒童常規疫苗接種處置費補助範圍，擴及其餘兒童全年齡常規疫苗，以促進更優質之兒童醫療品質，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/10-1061128/0904101061128_002.pdf,0904,
09,04,08,,5,本院委員吳志揚、許毓仁等16人，有鑑於我國影視創作者籌措資金拍攝時，常因無人投資或資金無法到位而陷入停拍狀態。而就現階段國內自製電影市場，無法提供金融產業所注重之票房收入、資金回收與投資報酬等數據分析，以致於金融與創投業者無意願投資國內自製影片，故此為不讓電影創作者承擔過多財務風險，更能盡情發揮其創作力，建請政府相關單位研擬及評估「電影創投基金」之設立，政府以公正客觀方式，選出五到十部好電影，買斷其版權給予創作者合理利潤，由政府負責後續行銷等。是否有當？請公決案。。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/15-1061229/0904151061229_002.pdf,0904,
09,04,08,,6,本院委員盧秀燕等19人臨時提案，有鑒於台中捷運綠線延伸至大坑線段已規劃多年，依都市旅運需求、土地徵收成本、工程布施等不同面向進行評估，卻始終無具體作為。另外，台中捷運藍線及台中捷運綠線延伸彰化皆於前瞻基礎建設中軌道建設計畫預算內，然捷運綠線延伸至大坑卻未納入其中，造成工程更是無限期延宕；爰此，本席建請行政院將台中捷運綠線延伸至大坑工程建造68億元經費納入交通部年度預算，盡速編列讓大台中捷運路網建構更為完整，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/14-1061226/0904141061226_009.pdf,0904,
09,04,08,,7,本院委員賴士葆等11人臨時提案，查近年來交通工具大幅增長，私人汽機車數量已逾飽和；致交通建設及相關環境，無法滿足需求，而政府一直無法有效改善；且相關法規繁瑣，對車輛使用者造成負荷；加上近來即時攝錄設備普及（智慧手機等），民眾見有違法，皆能直接拍照上傳檢舉。惟常有惡意民眾，存心報復或預設陷阱，致生活上偶有之輕微觸法，亦招檢舉受罰；使一般善良民眾，對社會、政府、人性產生不滿，增加社會上之怨懟，進而產生暴戾氛圍。故建議未來交通裁決單位受理民眾檢舉，應以錄影影片資料為主；靜態照片需有前後間隔至少各五分鐘之三張連續註明時間照片才予以受理，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/10-1061128/0904101061128_007.pdf,0904,
09,04,08,,8,本院委員江啟臣、顏寬恒等17人，鑑於近年臺灣空氣品質惡化，PM2.5空污問題頻傳，影響人類健康問題甚鉅，然而，現行空氣污染防制法現行法第十三條及第十五條僅規定主管機關應於石化工業區所在之鄉鎮市區、開發特殊性工業區四周適當地點，設置空氣品質監測站，並未普及於一般民眾生活周遭，民眾不易精確掌握、知悉每日空氣監測結果。爰此，要求行政院應於各縣市選定適當地點，設置一般及交通等各類型空氣品質監測站，監測結果應即時公布，俾利準確掌握全國空氣品質且供一般民眾知悉。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/08-1061114/0904081061114_008.pdf,0904,
09,04,08,,9,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0904,
09,04,08,,10,本院委員林德福等16人，有鑑於太極拳是適合全民從事的養身運動，許多熱心的太極拳教練在全國各鄰里間義務教學，推廣太極拳，讓有興趣的民眾可以參與學習。本席認為健康是人生最大的財富，而運動能讓人更健康，只要經常保持良好運動習慣，不但能紓解壓力，更能遠離疾病。可見義務教學教練除了對「推廣全民運動」有幫助外，更間接有助於減少健保與長照支出。爰提案建請教育部體育署頒發獎狀，以鼓勵義務教學教練推廣全民運動（例如：太極拳）。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/12-1061212/0904121061212_005.pdf,0904,
09,04,08,,11,本院委員Kolas Yotaka、莊瑞雄等13人臨時提案，為貫徹原住民族語言發展法，建請行政院、司法院及本院，貫徹原住民族語言發展法第13條第1項，配置原住民族語傳譯，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/08-1061114/0904081061114_011.pdf,0904,
09,04,08,,12,本院委員顏寬恒等17人臨時提案，有鑑於主管機關金融監督管理委員會，雖於民國103年5月1日修正「住院醫療費用保險單示範條款」中之「住院」規定，由保險公司自行決定是否將「日間住院」列為除外不保事項，以解決日間住/留院爭議。但對於舊式醫療險保戶言，爭議卻仍然存在，衍生諸多爭訟事件，引發民怨。爰建請金管會就理賠案件中，最容易發生爭議的「住院定義」與「住院必要性」，依最高法院105年度台上字第273號判決見解，明確定義「住院」，並且清查市面保單條款中的「住院」名詞定義，以免新舊保單定義混淆不清，造成實務認定困難，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/14-1061226/0904141061226_011.pdf,0904,
09,04,08,,13,本院委員陳瑩等12人臨時提案，鑒於財團法人原住民族文化事業基金會成立迄今遲未擁有文化傳播營運基地，是為具體落實總統競選承諾，以及原住民族電視台及廣播電台永續營運發展需要，行政院應責成主管機關原住民族委員會即刻辦理原住民族廣播電視台基地選址事宜，並編列相關營建預算，俾以彰顯原住民族文化傳播權益，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/08-1061114/0904081061114_013.pdf,0904,
09,04,08,,14,本院委員江永昌等11人臨時提案，有鑑於現行勞動基準法第三十條、第三十條之一、第三十二條及第四十九條之規定內容，工會及勞資會議為勞資雙方用以協調勞動條件之約定機制。然我國目前工會涵蓋率相當不足，且勞資會議功能有限，實際辦理比例亦甚低。因此，以「工會或勞資會議同意」作為放寬勞動條件之要件，恐淪為橡皮圖章，架空勞基法對於勞工之相關保障規範。此外，查過去勞動部曾以函釋指出，勞動條件經勞資會議通過後，即屬永久有效，即使事業單位之勞工日後組織工會，該工會仍無法推翻過往勞資會議之決議，顯然極不合理，並出現勞資會議之規範乃出自於勞資會議實施辦法，其效力卻凌駕於法律制定之《工會法》。為落實國內勞資會議之辦理、強化實施辦法之功能，並明定勞資會議與工會權利間之效力位階，爰要求勞動部研議修正《勞資會議實施辦法》及《勞動基準法》，針對勞資會議之決議內容需明定同意權有效期，且若該決議內容涉及勞動條件之討論事項，亦須公開會議記錄於全體員工。並且，於上述所引之《勞動基準法》條文中，新增勞資會議決議內容涉及工作時間調整、延長及女性夜間工作等相關事項之變動，如事業單位於取得勞資會議同意後，勞工成立工會，雇主應立即停止執行相關調整，待該工會同意後，方能實施，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201711/1061114089901000_111418301.doc,0904,
09,04,09,,1,本院委員張麗善、顏寬恒、徐榛蔚、王惠美等16人臨時提案，有鑑於行政院通過「農田水利會組織通則」部分條文修正草案，將農田水利會改為公務機構，農民會員權利被取消。同時將會長選舉改為官派，廢掉會務委員及水利小組長，理由竟是水利會受限於農田水利會組織通則，常發生公權力不足以致執行業務時碰到困難，農委會表示有必要研討該會業務與組織定位，其真正目的在於選舉考量，本席認為此修法是開民主倒車，嚴重侵害農民權益，本席建請農委會研議修法必要性與撤銷可能性，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/10-1061128/0904101061128_005.pdf,0904,
09,04,09,,2,本院委員李彥秀等12人臨時提案，為提升兒童接種公費疫苗之執行率，健全預防保健防護網，衛生福利部疾病管制署故於民國106年度起，編列1歲以下兒童常規疫苗接種處置費，每診次補助新台幣100元，惟我國兒童健康相較OECD國家排名處於後段，倘得提高醫師協助國家政策為兒童施打疫苗之誘因，自有助於提升兒童健康，爰建請行政院主計總處協同衛生福利部將兒童常規疫苗接種處置費補助範圍，擴及其餘兒童全年齡常規疫苗，以促進更優質之兒童醫療品質，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/10-1061128/0904101061128_002.pdf,0904,
09,04,09,,3,本院委員江啟臣、顏寬恒、馬文君等17人臨時提案，鑑於近年臺灣空氣品質惡化，PM2.5空污問題頻傳，影響人類健康問題甚鉅。現行法中對於空氣污染物之排放標準僅要求各級主管機關依特定業別、設施、污染物項目或區域，於會商有關機關定之，未將該空氣污染物對人體健康可能造成之危害列入其中，欠缺健康風險評估之排放標準，難取信於人。爰此，要求行政院於訂定空氣污染物排放標準時，應將人體健康風險評估列關鍵因素，以落實空氣污染防制法維護國民健康、生活環境，以提高生活品質之立法目的，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/14-1061226/0904141061226_005.pdf,0904,
09,04,09,,4,本院委員林麗蟬等11人臨時提案，鑒於第一線執法人員在執行勤務時，較容易發生突發事件導致執法人員需送醫治療，本於國家照料義務，執法人員因公受傷應該給予妥善治療機制。但目前警消等高風險執法人員並無類似軍方單獨醫院體系。為避免執法人員因公務執行時，送醫急救出現沒有病床之情形，且保障第一線執法人員生命安全。爰建請行政院會同各部會，並於半年內擬定執法人員緊急優先病床，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_004.pdf,0904,
09,04,09,,5,本院委員曾銘宗、費鴻泰等15人臨時提案，鑒於我國污水下水道建設計畫執行不佳，建請行政院督導內政部，提出具體解決方案，以有效確保地方防洪治水，並維護民眾生活環境品質，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_005.pdf,0904,
09,04,09,,6,本院委員林德福等16人，有鑑於太極拳是適合全民從事的養身運動，許多熱心的太極拳教練在全國各鄰里間義務教學，推廣太極拳，讓有興趣的民眾可以參與學習。本席認為健康是人生最大的財富，而運動能讓人更健康，只要經常保持良好運動習慣，不但能紓解壓力，更能遠離疾病。可見義務教學教練除了對「推廣全民運動」有幫助外，更間接有助於減少健保與長照支出。爰提案建請教育部體育署頒發獎狀，以鼓勵義務教學教練推廣全民運動（例如：太極拳）。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/12-1061212/0904121061212_005.pdf,0904,
09,04,09,,7,本院委員蔣乃辛、徐榛蔚等18人臨時提案，有鑑於身心障礙者權益保障法規定，大眾運輸工具應提供無障礙運輸服務，但近日多個身障團體陳情，無論是台鐵或高鐵無障礙位都一票難求，以台鐵太魯閣號為例，每班有376個座位，有4個無障礙位，無障礙位比例是1%；以高鐵為例，每班有989個座位，僅4個無障礙位（2個可收折位、2個不可收折位），比例是0.4%，無障礙位明顯偏低。身障者也反映，高鐵無障礙位無法網路訂位與改期，將他們阻隔在便利大門之外；另外高鐵將無障礙位開放給老人、孕婦及腳傷等不便者，讓無障礙位更是一位難買。為維護身障者行的權益，本席等要求行政院全面檢討公共運輸身障者購票與改期困境，儘速修法提高無障礙座位的比例，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_007.pdf,0904,
09,04,09,,8,本院委員顏寬恒等17人臨時提案，有鑑於主管機關金融監督管理委員會，雖於民國103年5月1日修正「住院醫療費用保險單示範條款」中之「住院」規定，由保險公司自行決定是否將「日間住院」列為除外不保事項，以解決日間住/留院爭議。但對於舊式醫療險保戶言，爭議卻仍然存在，衍生諸多爭訟事件，引發民怨。爰建請金管會就理賠案件中，最容易發生爭議的「住院定義」與「住院必要性」，依最高法院105年度台上字第273號判決見解，明確定義「住院」，並且清查市面保單條款中的「住院」名詞定義，以免新舊保單定義混淆不清，造成實務認定困難，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/14-1061226/0904141061226_011.pdf,0904,
09,04,09,,9,本院委員賴士葆等11人臨時提案，查近年來交通工具大幅增長，私人汽機車數量已逾飽和；致交通建設及相關環境，無法滿足需求，而政府一直無法有效改善；且相關法規繁瑣，對車輛使用者造成負荷；加上近來即時攝錄設備普及（智慧手機等），民眾見有違法，皆能直接拍照上傳檢舉。惟常有惡意民眾，存心報復或預設陷阱，致生活上偶有之輕微觸法，亦招檢舉受罰；使一般善良民眾，對社會、政府、人性產生不滿，增加社會上之怨懟，進而產生暴戾氛圍。故建議未來交通裁決單位受理民眾檢舉，應以錄影影片資料為主；靜態照片需有前後間隔至少各五分鐘之三張連續註明時間照片才予以受理，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/10-1061128/0904101061128_007.pdf,0904,
09,04,09,,10,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0904,
09,04,09,,11,本院委員陳瑩等11人臨時提案，針對原住民族委員會預告修正「原住民保留地開發管理辦法」部分條文草案一案，擬增列有關原住民保留地移轉資格除外規定及鼓勵放寬事業興辦等規定，卻未明定相關配套機制，除致使原住民保留地實質流失為非原住民使用的疑義進一步擴大深化外，也遲遲未將原住民族土地權益事項循法律予以制度保障，建請行政院審慎檢討研議原住民保留地開發管理辦法部分條文修正草案，另於原住民族土地及海域法未制定施行前，將現行原住民保留地開發管理辦法提升為法律位階並儘速函請立法院審議，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_011.pdf,0904,
