term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,
09,01,02,,1050219070205200,「兒童網路個人資料保護法草案」，請審議案。,本院委員賴士葆等20人,賴士葆　　,李鴻鈞　　孔文吉　　廖國棟　　簡東明　　張麗善　　徐榛蔚　　王育敏　　黃昭順　　呂玉玲　　曾銘宗　　江啟臣　　徐志榮　　林麗蟬　　李彥秀　　鄭天財　　許毓仁　　蔣萬安　　林為洲　　林德福　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00060.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00060.doc,0901,
09,01,02,,1050219070205300,「工廠法第四十條條文修正草案」，請審議案。,本院委員賴士葆等19人,賴士葆　　,呂玉玲　　李彥秀　　孔文吉　　廖國棟　　鄭天財　　簡東明　　李鴻鈞　　王育敏　　黃昭順　　徐志榮　　曾銘宗　　江啟臣　　許毓仁　　徐榛蔚　　蔣萬安　　林為洲　　林麗蟬　　林德福　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00061.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00061.doc,0901,
09,01,02,,1050219070205400,「空氣污染防制法第五十六條及第五十六條之一條文修正草案」，請審議案。,本院委員賴士葆等19人,賴士葆　　,李彥秀　　曾銘宗　　江啟臣　　孔文吉　　王育敏　　許毓仁　　林麗蟬　　廖國棟　　黃昭順　　徐志榮　　蔣萬安　　林德福　　呂玉玲　　鄭天財　　簡東明　　徐榛蔚　　林為洲　　李鴻鈞　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00062.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00062.doc,0901,
09,01,02,,1050222070200300,「國土復育條例草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　李彥秀,廖國棟　　賴士葆　　蔣萬安　　王育敏　　林德福　　柯志恩　　陳宜民　　張麗善　　林為洲　　呂玉玲　　曾銘宗　　許毓仁　　徐志榮　　顏寬恒　　羅明才　　吳志揚　　徐榛蔚　　林麗蟬　　簡東明　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00063.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00063.doc,0901,
09,01,02,,1050222070200400,「海域管理法草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　李彥秀　　,顏寬恒　　羅明才　　廖國棟　　林德福　　吳志揚　　簡東明　　呂玉玲　　柯志恩　　徐榛蔚　　曾銘宗　　林麗蟬　　林為洲　　陳宜民　　張麗善　　許毓仁　　徐志榮　　賴士葆　　蔣萬安　　王育敏　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00064.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00064.doc,0901,
09,01,02,,1050222070200500,「宗教團體法草案」，請審議案。,本院委員黃昭順等22人,黃昭順　　李彥秀　　,林德福　　柯志恩　　陳宜民　　許毓仁　　孔文吉　　蔣萬安　　顏寬恒　　吳志揚　　曾銘宗　　林麗蟬　　廖國棟　　王育敏　　林為洲　　羅明才　　徐榛蔚　　簡東明　　徐志榮　　張麗善　　賴士葆　　呂玉玲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00065.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00065.doc,0901,
09,01,02,,1050222070200600,「環境資源部國家公園署組織法草案」，請審議案。,本院委員黃昭順等20人,黃昭順　　李彥秀　　,顏寬恒　　羅明才　　呂玉玲　　林為洲　　王育敏　　賴士葆　　徐志榮　　林德福　　曾銘宗　　廖國棟　　徐榛蔚　　簡東明　　柯志恩　　陳宜民　　林麗蟬　　張麗善　　蔣萬安　　吳志揚　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00066.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00066.doc,0901,
09,01,02,,1050222070200700,「訴願法第五十三條、第六十三條及第六十五條條文修正草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　李彥秀　　,顏寬恒　　呂玉玲　　林德福　　吳志揚　　廖國棟　　柯志恩　　徐榛蔚　　賴士葆　　羅明才　　蔣萬安　　曾銘宗　　張麗善　　陳宜民　　簡東明　　徐志榮　　林麗蟬　　孔文吉　　王育敏　　林為洲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00067.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00067.doc,0901,
09,01,02,,1050222070200800,「反恐怖行動法草案」，請審議案。,本院委員黃昭順等22人,黃昭順　　李彥秀　　,王育敏　　顏寬恒　　呂玉玲　　廖國棟　　林德福　　曾銘宗　　徐榛蔚　　柯志恩　　陳宜民　　許毓仁　　賴士葆　　吳志揚　　林麗蟬　　蔣萬安　　羅明才　　張麗善　　簡東明　　徐志榮　　孔文吉　　林為洲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00068.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00068.doc,0901,
09,01,02,,1050222070200900,「子女扶養法草案」，請審議案。,本院委員黃昭順等20人,黃昭順　　李彥秀　　,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00069.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00069.doc,0901,
09,01,02,,1050222070201000,「光害防治法草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　李彥秀　　,顏寬恒　　呂玉玲　　林德福　　吳志揚　　徐榛蔚　　賴士葆　　柯志恩　　曾銘宗　　羅明才　　簡東明　　陳宜民　　徐志榮　　廖國棟　　許毓仁　　林麗蟬　　張麗善　　蔣萬安　　王育敏　　林為洲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00070.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00070.doc,0901,
09,01,02,,1050222070201100,「土地法第二十五條條文修正草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　李彥秀　　,顏寬恒　　林麗蟬　　蔣萬安　　呂玉玲　　林為洲　　王育敏　　賴士葆　　簡東明　　羅明才　　林德福　　廖國棟　　曾銘宗　　徐榛蔚　　徐志榮　　柯志恩　　陳宜民　　吳志揚　　許毓仁　　張麗善　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00071.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00071.doc,0901,
09,01,02,,1050222070201200,「中華民國刑法增訂第一百八十九條之三、第一百八十九條之四及第一百八十九條之五條文草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　李彥秀　　,王育敏　　賴士葆　　呂玉玲　　簡東明　　廖國棟　　林德福　　柯志恩　　林麗蟬　　曾銘宗　　陳宜民　　吳志揚　　顏寬恒　　許毓仁　　徐志榮　　林為洲　　張麗善　　徐榛蔚　　羅明才　　蔣萬安　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00072.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00072.doc,0901,
09,01,02,,1050222070201300,「債務催收法草案」，請審議案。,本院委員黃昭順等20人,黃昭順　　李彥秀　　,顏寬恒　　林德福　　曾銘宗　　孔文吉　　柯志恩　　廖國棟　　陳宜民　　賴士葆　　吳志揚　　徐榛蔚　　呂玉玲　　林麗蟬　　羅明才　　張麗善　　簡東明　　蔣萬安　　王育敏　　林為洲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00073.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00073.doc,0901,
09,01,02,,1050222070201500,「證券交易法增訂第十四條之七條文草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　李彥秀　　,顏寬恒　　賴士葆　　林德福　　曾銘宗　　徐榛蔚　　柯志恩　　陳宜民　　羅明才　　呂玉玲　　王育敏　　吳志揚　　簡東明　　許毓仁　　林麗蟬　　廖國棟　　張麗善　　徐志榮　　蔣萬安　　林為洲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00074.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00074.doc,0901,
09,01,02,,1050222070201600,「生技新藥產業發展條例第三條條文修正草案」，請審議案。,本院委員黃昭順等21人,黃昭順　　李彥秀　,顏寬恒　　王育敏　　林德福　　曾銘宗　　羅明才　　林為洲　　柯志恩　　陳宜民　　徐榛蔚　　吳志揚　　林麗蟬　　許毓仁　　張麗善　　徐志榮　　簡東明　　廖國棟　　蔣萬安　　賴士葆　　呂玉玲,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00075.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00075.doc,0901,
09,01,02,,1050222070201400,「勞工保險條例第五十八條條文修正草案」，請審議案。,本院委員黃昭順等20人,黃昭順　　李彥秀　　,林為洲　　王育敏　　賴士葆　　孔文吉　　顏寬恒　　徐榛蔚　　蔣萬安　　林德福　　曾銘宗　　呂玉玲　　羅明才　　柯志恩　　陳宜民　　吳志揚　　張麗善　　簡東明　　許毓仁　　廖國棟,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00076.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00076.doc,0901,
09,01,02,,1050222070202800,「勞工保險條例第十四條條文修正草案」，請審議案。,本院委員李昆澤等29人,李昆澤　　鍾孔炤　　,葉宜津　　蔡培慧　　徐國勇　　李俊俋　　蔡適應　　張廖萬堅　黃偉哲　　吳琪銘　　羅致政　　柯建銘　　鍾佳濱　　林岱樺　　鄭麗君　　李應元　　呂孫綾　　黃秀芳　　鄭寶清　　洪宗熠　　蔡易餘　　陳歐珀　　陳賴素　　陳素月　　蕭美琴　　趙天麟　　張宏陸　　蔡適應　　王定宇　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00077.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00077.doc,0901,
09,01,02,,1050222070202900,「勞工保險條例第六十九條條文修正草案」，請審議案。,本院委員李昆澤等28人,李昆澤　　鍾孔炤　　,蔡適應　　吳琪銘　　陳其邁　　李俊俋　　張廖萬堅　黃偉哲　　柯建銘　　鍾佳濱　　林岱樺　　趙天麟　　呂孫綾　　黃秀芳　　蔡培慧　　鄭寶清　　羅致政　　陳賴素　　李應元　　蔡易餘　　黃國書　　王定宇　　徐國勇　　張宏陸　　蕭美琴　　陳素月　　鄭麗君　　洪宗熠　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00078.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00078.doc,0901,
09,01,02,,1050222070202700,「公民投票法部分條文修正草案」，請審議案。,本院委員李昆澤等28人,李昆澤　　鍾孔炤　　,李應元　　黃偉哲　　張宏陸　　趙天麟　　羅致政　　王定宇　　柯建銘　　呂孫綾　　林岱樺　　蔡易餘　　蕭美琴　　鄭麗君　　洪宗熠　　鍾佳濱　　鄭寶清　　黃秀芳　　陳賴素　　徐國勇　　葉宜津　　李俊俋　　張廖萬堅　蔡培慧　　蔡適應　　吳琪銘　　陳素月　　黃國書　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00079.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00079.doc,0901,
09,01,02,,1050222070201700,「行政院組織法第十二條條文修正草案」，請審議案。,本院委員段宜康等28人,段宜康　　,林俊憲　　張廖萬堅　　徐國勇　　鄭寶清　　蔡適應　　劉世芳　　鍾佳濱　　王榮璋　　陳賴素　　　吳焜裕　　吳玉琴　　陳曼麗　　趙正宇　　吳思瑤　　余宛如　　Kolas Yotaka　　吳琪銘　　鄭麗君　　王定宇　　　林靜儀　　蘇巧慧　　鍾孔炤　　羅致政　　陳明文　　呂孫綾　　蔡培慧　　黃國書　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00080.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00080.doc,0901,
09,01,02,,1050222070201800,廢止「中華民國紅十字會法」，請審議案。,本院委員段宜康等26人,段宜康　　,林俊憲　　徐國勇　　王榮璋　　吳秉叡　　鍾佳濱　　Kolas Yotaka　　羅致政　　吳玉琴　　吳焜裕　　余宛如　　黃國書　　鍾孔炤　　蔡培慧　　蘇巧慧　　陳明文　　陳曼麗　　呂孫綾　　吳琪銘　　鄭寶清　　蔡適應　　陳賴素　　　吳思瑤　　王定宇　　趙正宇　　鄭麗君　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00081.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00081.doc,0901,
09,01,02,,1050222070201900,「建築師法第二十六條、第四十六條及第四十六條之一條文修正草案」，請審議案。,本院委員徐榛蔚等18人,徐榛蔚　　,許毓仁　　李彥秀　　呂玉玲　　廖國棟　　吳志揚　　鄭天財　　曾銘宗　　柯志恩　　王育敏　　林德福　　林麗蟬　　簡東明　　陳宜民　　王金平　　許淑華　　蔣萬安　　張麗善　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00082.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00082.doc,0901,
09,01,02,,1050222070202000,「台九線道路改善建設特別條例草案」，請審議案。,本院委員徐榛蔚等22人,徐榛蔚　　孔文吉,許毓仁　　吳志揚　　鄭天財　　簡東明　　廖國棟　　呂玉玲　　曾銘宗　　林麗蟬　　陳宜民　　李彥秀　　柯志恩　　林德福　　許淑華　　王育敏　　王金平　　蔣萬安　　張麗善　　陳超明　　林為洲　　陳雪生,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00083.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00083.doc,0901,
09,01,02,,1050222070202100,「災害防救法部分條文修正草案」，請審議案。,本院委員林俊憲等44人,林俊憲　　徐國勇　　吳秉叡　　鄭寶清　　張廖萬堅　蔡易餘　　,陳　瑩　　吳思瑤　　劉世芳　　黃秀芳　　何欣純　　段宜康　　管碧玲　　陳賴素　　劉櫂豪　　趙正宇　　賴瑞隆　　鍾佳濱　　江永昌　　陳其邁　　鄭運鵬　　洪宗熠　　李俊俋　　尤美女　　張宏陸　　鄭麗君　　呂孫綾　　葉宜津　　蔡培慧　　李應元　　吳琪銘　　陳明文　　羅致政　　王定宇　　高志鵬　　趙天麟　　陳素月　　蕭美琴　　黃偉哲　　陳曼麗　　李昆澤　　莊瑞雄　　王榮璋　　蔡適應,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00084.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00084.doc,0901,
09,01,02,,1050222070202200,「二零六震災重建特別條例草案」，請審議案。,本院委員林俊憲等43人,林俊憲　　莊瑞雄　　徐國勇　　黃秀芳　　,鄭寶清　　陳　瑩　　何欣純　　段宜康　　吳秉叡　　張廖萬堅　張宏陸　　江永昌　　吳思瑤　　劉世芳　　趙正宇　　蔡易餘　　李應元　　賴瑞隆　　鍾佳濱　　李俊俋　　尤美女　　蔡適應　　鄭運鵬　　洪宗熠　　鄭麗君　　陳賴素　　陳明文　　呂孫綾　　羅致政　　陳曼麗　　王定宇　　趙天麟　　葉宜津　　陳素月　　蕭美琴　　管碧玲　　李昆澤　　劉櫂豪　　王榮璋　　蔡培慧　　吳琪銘　　高志鵬　　黃偉哲　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00085.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00085.doc,0901,
09,01,02,,1050222070202300,「立法院組織法刪除第七條條文草案」，請審議案。,本院委員趙天麟等21人,趙天麟　　鍾佳濱　　鄭麗君　　,陳　瑩　　鍾孔炤　　何欣純　　顧立雄　　蔡培慧　　羅致政　　周春米　　蕭美琴　　林俊憲　　鄭運鵬　　吳琪銘　　陳素月　　李應元　　呂孫綾　　林昶佐　　葉宜津　　賴瑞隆　　張廖萬堅,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00086.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00086.doc,0901,
09,01,02,,1050222070202400,廢止「立法院程序委員會組織規程」，請審議案。,本院委員趙天麟等20人,趙天麟　　鍾佳濱　　鄭麗君　　,蔡培慧　　林俊憲　　林昶佐　　鍾孔炤　　陳　瑩　　羅致政　　鄭運鵬　　葉宜津　　何欣純　　吳琪銘　　周春米　　顧立雄　　李應元　　呂孫綾　　蕭美琴　　陳素月　　賴瑞隆　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00087.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00087.doc,0901,
09,01,02,,1050222070202500,「立法院各委員會組織法部分條文修正草案」，請審議案。,本院委員陳明文等26人,陳明文　　,趙正宇　　劉世芳　　林岱樺　　林俊憲　　李俊俋　　張廖萬堅　陳賴素　　徐國勇　　鄭寶清　　王定宇　　吳思瑤　　吳焜裕　　黃秀芳　　蔡易餘　　蘇治芬　　蔡適應　　蘇震清　　邱志偉　　陳　瑩　　顧立雄　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00088.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00088.doc,0901,
09,01,02,,1050222070202600,「立法院程序委員會組織規程部分條文修正草案」，請審議案。,本院委員陳明文等23人,陳明文　　,趙正宇　　劉世芳　　林岱樺　　林俊憲　　李俊俋　　張廖萬堅　陳賴素　　何欣純　　吳思瑤　　鄭運鵬　　蘇治芬　　管碧玲　　蔡適應　　王定宇　　鄭寶清　　徐國勇　　陳　瑩　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00089.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00089.doc,0901,
09,01,02,,1050223070200100,「立法院組織法第三條及第五條條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00090.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00090.doc,0901,
09,01,02,,1050223070200200,「立法院各委員會組織法第八條及第九條條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00091.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00091.doc,0901,
09,01,02,,1050223070200300,「立法院職權行使法第七十條條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00092.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00092.doc,0901,
09,01,02,,1050223070200400,「立法院職權行使法部分條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00093.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00093.doc,0901,
09,01,02,,1050223070200500,「立法院議事規則第六十一條及第六十二條條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團　　,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00094.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00094.doc,0901,
09,01,02,,1050223070200600,「災害防救法部分條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00095.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00095.doc,0901,
09,01,02,,1050223070200700,「原住民身分法第二條條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　高金素梅　李鴻鈞,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00096.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00096.doc,0901,
09,01,02,,1050223070200800,「國家公園法第十三條條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　高金素梅　　李鴻鈞　,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00097.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00097.doc,0901,
09,01,02,,1050223070200900,「槍砲彈藥刀械管制條例第二十條及第二十條之二條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　高金素梅　李鴻鈞,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00098.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00098.doc,0901,
09,01,02,,1050223070201000,「總統交接條例草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00099.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00099.doc,0901,
09,01,02,,1050223070201100,「就業服務法第二十四條條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00100.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00100.doc,0901,
09,01,02,,1050223070201200,「政黨法草案」，請審議案。,本院國民黨黨團,中國國民黨立法院黨團　林德福,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00101.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00101.doc,0901,
09,01,02,,1050223070201300,「政黨財產監督管理條例草案」，請審議案。,本院國民黨黨團,中國國民黨立法院黨團　林德福,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00102.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00102.doc,0901,
09,01,02,,1050223070201400,「總統副總統職務交接條例草案」，請審議案。,本院國民黨黨團,中國國民黨立法院黨團　林德福　,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00103.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00103.doc,0901,
09,01,02,,1050222070100100,「海關進口稅則部分稅則修正草案」案。,行政院,,,審查完畢,,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00104.pdf,0901,
09,01,02,,1050222071000300,我國擬加入聯合國「身心障礙者權利公約」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00105.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00105.doc,0901,
09,01,02,,1050222071000400,我國擬加入聯合國「兒童權利公約」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/02/LCEWA01_090102_00106.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/02/LCEWA01_090102_00106.doc,0901,
09,01,03,,1050225070200100,「花東快速道路建設特別條例草案」，請審議案。,本院委員徐榛蔚等21人,徐榛蔚　　鄭天財　　孔文吉　　,柯志恩　　簡東明　　羅明才　　曾銘宗　　陳超明　　許毓仁　　呂玉玲　　林麗蟬　　王育敏　　顏寬恒　　蔣乃辛　　廖國棟　　林為洲　　許淑華　　陳雪生　　盧秀燕　　高金素梅　　陳　瑩　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/03/LCEWA01_090103_00005.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/03/LCEWA01_090103_00005.doc,0901,
09,01,03,,1050225070200400,「食農教育法草案」，請審議案。,本院委員姚文智等16人,姚文智　　,吳焜裕　　吳玉琴　　段宜康　　Kolas Yotaka　　陳其邁　　蔡易餘　　吳思瑤　　賴瑞隆　　林岱樺　　羅致政　　李俊俋　　莊瑞雄　　趙正宇　　張宏陸　　周春米　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/03/LCEWA01_090103_00006.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/03/LCEWA01_090103_00006.doc,0901,
09,01,03,,1050225070200300,「食品回收法草案」，請審議案。,本院委員姚文智等16人,姚文智　　,吳焜裕　　吳思瑤　　趙正宇　　吳玉琴　　賴瑞隆　　李俊俋　　段宜康　　林岱樺　　莊瑞雄　　周春米　　Kolas Yotaka　　張宏陸　　陳其邁　　羅致政　　蔡易餘,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/01/03/LCEWA01_090103_00007.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/01/03/LCEWA01_090103_00007.doc,0901,
