term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,02,06,,5,本院委員廖國棟等11人臨時提案，鑒於原住民族委員會日前公布新任族群委員名單，引發部分族群像是賽夏族、卑南族、卡那卡那富等族群反彈，認為不具代表性，非內部傳統機制產生人選，紛紛指責原民會主委夷將．拔路兒破壞基層自治與傳統協議，族人強烈要求原民會撤換族群委員代表。針對原民會派任族群委員未採納推薦人選，造成各族之間和諧破裂等問題，要求行政院應尊重各族內部自主建立的慣例，儘速提出具體可行之因應方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/06-1051018/0902061051018_005.pdf,0902,
09,02,06,,6,本院委員江啟臣等11人臨時提案，有鑑於青年學子打工勞動條件長期未能有效改善，勞動部雖然年度有例行性暑期「工讀生勞動條件專案檢查」，並宣稱達到效果；然而雇主疑似違法情事屢見，成效顯然與國人經驗相去甚遠。細究本年度專案計畫內容，有諸多降低勞檢效能的問題：包括，未載明中央如何督導地方執行；檢查重點未列入「職場性別歧視」與「性騷擾」調查；建議調查對象業別甚廣，卻未納入許多青年打工族嚮往之業別，亦未針對學區等重點區域調查；以及，建議抽查家數明顯與母體數字差距甚遠，顯難達成勞動部宣稱之目的。此外，學期間仍然有許多學子於學區等重點區域從事打工活動。爰此，建請行政院及地方政府主管機關，除應檢討例行性實施計畫，更應強化重點區非暑期之青年打工勞檢，以達保障青年勞動條件之實效，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/06-1051018/0902061051018_006.pdf,0902,
09,02,06,,7,本院委員蔣乃辛等17人臨時提案，針對今年10月4日歐洲議會通過了巴黎氣候協定，聯合國隨即宣布，該協定將於11月4日正式生效。專家提醒，台灣若違反協定，將面臨全球嚴厲的貿易制裁與禁運，但反觀行政院至今尚未提出減碳政策與措施，只有2015年9月提出的自主減碳：「2030年降至2005年標準的80%」的承諾。為落實節能減碳愛地球的目標，及增強國人對氣候變化的應對能力，本席要求行政院儘速提出具體的溫室氣體減量政策，詳訂氣體減排的措施、目標與期程；嚴格落實管制與監控各排放源的排放量，並要求提報改善計畫；加強節能減碳的宣導與作法，提昇國人的應變能力，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/06-1051018/0902061051018_007.pdf,0902,
09,02,06,,8,本院委員盧秀燕等11人臨時提案，有鑑於食藥署於105年7月8日宣布重新開放加拿大牛肉進口，惟加拿大在104年2月才爆發狂牛症，而該病情潛伏期長達七年，食藥署任意重新開放進口，更應該加強檢驗造成狂牛症的普利昂蛋白，並公布於眾，以維護民眾食安，本席特提案建請政府，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_009.pdf,0902,
09,02,06,,9,本院委員賴士葆等13人臨時提案，據世界銀行2015年發布碳定價現況與趨勢報告指出，至今全球有40個國家、20個政府實施碳定價機制！唯台灣碳交易何時開始？《溫管法》通過三讀已有年餘，但迄今政府對排碳量仍沒有明確之總量管制目標與期程規劃，空流於口號宣示「四年內紅色警戒日減半」，且連年編列十數億宣戰空汙之改善計劃達300項以上，致使環保署連年推行之碳減量政策形同虛空、事倍功半，實有官僚作風觸發民怨之缺。有鑑於碳價過高會影響經濟發展，但碳價太低也不利激勵減碳科技，爰提案要求行政院及其相關單位，應仿效國外做法，限制價格，並且設立上下限，或者建立市場穩定儲備（Market Stability ReserveMSR ）機制，調控排放權拍賣量，期使企業能夠準確知道碳的成本，以及減排碳所帶來的效益，刺激企業發展減碳技術，甚至開拓出新的商機，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201610/1051018089900400_101819201.doc,0902,
09,02,06,,10,本院委員林為洲等14人臨時提案，針對臺大新竹生醫園區分院，已於今年（105）9月12日正式公告招標，該分院方面預計將在109年正式啟用，然該分院係為新竹縣市民眾期待與急迫需求之醫療建設，經查該分院僅剩公職員額尚未核定，影響醫事人才儲備與培訓計畫，日後將造成醫院運作窒礙難行。故本席提案要求行政院應考量醫療資源的平衡，及提高吸引優秀醫事人才至台大新竹生醫園區分院服務誘因，儘速同意該院申請公職員額，以解決新竹地區長期醫療匱乏之困境，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/06-1051018/0902061051018_010.pdf,0902,
09,02,06,,11,本院委員曾銘宗等16人臨時提案，鑒於我國人口結構呈現少子化及高齡化，未來將缺乏勞動力，將對經濟、社會發展產生重大衝擊。另外中高齡勞動參與率與各國比較相對低落，亟待政府重視中高齡勞動人力的問題，建請行政院組成專案小組，並研擬具體解決方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/06-1051018/0902061051018_011.pdf,0902,
09,02,06,,12,本院委員顏寬恒等23人臨時提案，針對國內缺乏長隧道救災能力，清明連假雪山隧道發生事故，還好沒有人員傷亡，這次事故也突顯出一旦在連續假期於長隧道內發生重大交通事故，將讓原本已經很嚴重的塞車路段更加難以通行，而據統計國內長隧道至少就有雪山隧道、八卦山隧道、蘇花改的（觀音、谷風、中仁）、草埔隧道（屏東─台東）等隧道，建請行政院及早針對長隧道救援提出完整防災計畫，以因應重大交通事故時能夠順利進行救援任務，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201610/1050419089900900_101819211.doc,0902,
09,02,06,,13,本院委員高潞‧以用‧巴魕剌等11人臨時提案，有鑒於警察執行公權力對人民權利有直接影響，尤其2005年《原住民族基本法》施行至今，各類涉及原住民族文化權行使的案件仍被警察以刑事案件移送，顯示警員的法治觀念和文化敏感度顯有不足。雖然法院判決越趨進步，相關案件多獲判無罪或僅課以行政罰，但如此頻繁的移送不僅造成原住民族承受「有違法之虞」的污名、造成當事人極大心理壓力，更耗費時間及司法資源。爰此，建請行政院研議將原住民族權利相關課程納入警察學校校級通識必修課程，相關內容也必須納入警察特考範圍，並定期實施警察人員在職教育及考核，以鑑別並提升警員的族群敏感度，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/06-1051018/0902061051018_013.pdf,0902,
09,02,08,,1,本院委員曾銘宗等12人臨時提案，鑒於颱風期間蔬菜價格大幅上漲，建請行政院建立「平抑蔬菜價格之標準作業程序」，儘早解決人民的生計問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/10-1051115/0902101051115_008.pdf,0902,
09,02,08,,2,本院委員吳志揚等18人臨時提案，鑒於今年七至十月間先後四個颱風侵襲台東縣，其中更以尼伯特颱風所帶來之災損最為嚴重。據統計四次風災所造成之損失總計高達近五十億元，同時重創台東縣內觀光產業，致使縣政府財政窘境雪上加霜，然中央政府之前承諾花東地區永續發展基金協助災後重建卻遲遲未能履行，導致台東縣民災後復建進度緩慢，特建請行政院儘速召集所屬機關與相關單位就台東地區災後重建經費核撥提出檢討，並盡速履行對台東縣民災後重建之承諾，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_002.pdf,0902,
09,02,08,,3,本院委員廖國棟等11人臨時提案，鑒於民國57年起，政府推動九年國民教育，後三年為國民中學，是以每一鄉鎮，設置一所國中的原則。然而實施48年來，全國368個行政區，迄今仍有11行政區都沒有設置國中，其中有9個是在原住民鄉鎮。不僅如此，全國55個原住民鄉鎮市區，卻有30個僅有「一間」國中。然而，大部分學生住家距離學校遙遠，必須搭公車上學，卻因為公車是屬於偏遠路線，一天僅一至兩班來回，造成學生趕首班公車到學後，還是遲到，下午又要提早下課，趕最後一班車回家，長期遲到早退。至於沒公車路線的學生，就要跋山涉水走上遙遠的一段路，才能求學。為保障學生教育的平等權，以及避免上述情形發生，要求行政院於三個月內提出解決問題方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_003.pdf,0902,
09,02,08,,4,本院委員王育敏、陳學聖、陳怡潔等14人臨時提案，鑑於我國高達22.7%之縣市僅有7成到7成5家戶可以上網，部分縣市民眾曾使用電腦比率甚至不到7成，顯見現行「普及偏鄉數位應用計畫」執行成效不彰，資訊近用上仍有明顯城鄉差距，不利兒少之資訊學習發展。爰建請國家通訊傳播委員會、教育部會同原住民族委員會，完善鄉鎮數位發展基礎建設，均衡建置數位機會中心，將增加偏鄉基地台建置、提升偏鄉上網速度等，列入優先推動政策，以強化兒少資訊應用能力，保障偏鄉及原住民孩童的資訊近用權，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_004.pdf,0902,
09,02,08,,5,本院委員簡東明等13人臨時提案，鑒於台灣自來水股份有限公司為改善全國自來水管線漏水問題，推動「降低漏水率10年計畫」（民國102-111年度，十年總經費645億元）。104年度雖成功將漏水率降低至16.63%，但卻是改以較低基期計算方式而得之結果，有高估降低漏水率辦理績效之嫌，業經審計部「104年度總決算審核報告」中列案。為珍惜水資源，因此爰提案要求台灣自來水公司重行檢討本案，真實反映「降低漏水率10年計畫」辦理績效，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_005.pdf,0902,
09,02,08,,6,本院委員李彥秀等13人臨時提案，鑒於C型肝炎戕害國人健康甚鉅，提供C型肝炎新藥供民眾使用，顯有助於提昇病人福祉與健康。然司法院釋字第473號解釋理由書既明揭全民健康保險之保險給付，應嚴守必要性原則，僅限支應維持全民健康制度必要之費用，且全民健康保險給付與被保險人負擔之保險費額必須相當，益徵C型肝炎新藥由全民健康保險總額支應，恐悖於全民健康保險社會保險之本質。是以，就提供C型肝炎新藥供病患使用所需之費用，自無從納入全民健康保險之保險給付，而應悉數由單位預算支應，方為正辦。爰建請衛生福利部應迅為編列單位預算支應C型肝炎新藥，不得由全民健康保險各部門總額支應，以維護國人醫療權益，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_006.pdf,0902,
09,02,08,,7,本院委員江啟臣等11人臨時提案，有鑑於高鐵運輸服務已經成為國人日常通勤與假期返鄉之重要交通選擇，然而高鐵針對突發事件處理作業程序一直不甚理想，導致乘客權益受損。進一步來說，當發生突發狀況，雖然高鐵開設緊急應變中心處理乘客接駁事宜，但是列車、車站與官方網站上即時資訊揭露不清，站內乘車動線也規劃不完善，導致乘客旅程混亂；尤其當突發事件發生於假期返鄉乘客的搭乘高峰時段，紊亂情況更為嚴重。爰此，要求行政院研擬改善高鐵突發事件處理標準作業程序之有效措施，以保障乘客權益、提高服務品質與乘客滿意度，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_007.pdf,0902,
09,02,08,,8,本院委員蔣乃辛、王惠美等17人臨時提案，根據國內食品輸入統計，進口黃豆當中，基改黃豆占97%（224萬噸），非基改黃豆僅占3%（7萬噸），而食藥署表示，進口基改黃豆幾乎全用於榨油與飼料，但市售黃豆製品或飲料卻十有八九都標示非基改，令人質疑3%的非基改黃豆能製造那麼多的非基改食品嗎？基於國人食安考量，本席要求行政院善用食品進口大數據，揪出虛偽標示之廠商；加強食品安全稽查，讓消費者「食在安心」，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_008.pdf,0902,
09,02,08,,9,本院委員盧秀燕等11人臨時提案，有鑑於食藥署於105年7月8日宣布重新開放加拿大牛肉進口，惟加拿大在104年2月才爆發狂牛症，而該病情潛伏期長達七年，食藥署任意重新開放進口，更應該加強檢驗造成狂牛症的普利昂蛋白，並公布於眾，以維護民眾食安，本席特提案建請政府，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_009.pdf,0902,
09,02,08,,10,本院委員賴士葆等11人臨時提案，有鑒於交通部公布車輛安全檢測基準規定，自105年起分階段強制汽、機車出廠時，須配備日行燈，來降低未來車禍發生機率，但囿於本規定目前只能要求新車上路前強制安裝與引擎連動的車頭燈或日行燈，對現行已領牌上路車輛並無約制力，加上國人白天開（騎）車關燈的慣性已根深蒂固，可預見推動初期效果有限。有鑑於此，爰提案要求行政院對於所屬單位於106年度編列預算時，將現行公務車輛安裝與引擎連動的車頭燈或日行燈為表率，另針對道路使用頻率較高的已領牌的營業用車輛，以專案專款補助方式強制安裝，藉以降低車禍發生率，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_010.pdf,0902,
09,02,08,,11,本院委員羅明才等11人臨時提案，鑒於2015年十月因自來水鉛管乙事引起民生用水恐慌，大台北地區共3萬多用戶使用鉛管。經本席追蹤了解，台北自來水事業處已改善台北市轄內自來水鉛管進度達56.7%，新北市轄內用戶改善進度僅42.86%。台北自來水事業處為台北市轄下事業單位，受台北市議會監督；但供水範圍擴及新北市數個行政區，卻不受新北市議員監督，權責不分之故，顯見台北自來水事業處仍較優先處理北市行政區內自來水鉛管的問題，而對於新北市用戶較為怠慢，並不能公允對待北市與新北市之居民，讓新北市民眾淪為二等公民。爰此，行政院應立即提出改善方案，以統一自來水事權之管理，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/14-1051213/0902141051213_009.pdf,0902,
09,02,08,,12,本院委員顏寬恒等14人臨時提案，有鑑於台灣是一個多風災地區，颱風經常造成重大損害，尤其是電力供應方面。未來所面對的是極端氣候，沒有最強的颱風，只有更強的；沒有人敢保證下一個颱風不會更強，也沒有人敢保證颱風只往一個地區跑。根據經濟部統計，全台共有4.1萬公里的電纜線需要地下化，但政府目前僅編列70億元，進行特定地區422公里的纜線地下化，只佔1%，顯然過於片面和不足。爰建請行政院比照「流域綜合治理計畫」6年660億元特別預算治水方式，針對颱風容易致災地區編列專款預算治理，以免阻礙國家經濟及都市發展，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/12-1051129/0902121051129_013.pdf,0902,
09,02,08,,13,本院委員陳宜民等20人臨時提案，台灣不少家庭想收養無依兒童，但收養之路波折跌宕，兒少法規定收養兒童以國內為先，但卻未規範寄養家庭有優先權，如果原本寄養的孩子要被出養，寄養家庭又能夠收養，這樣是不是最美好的結局呢？台灣人不是沒有愛心，是受到法令限制，才會出現無力扶養的台灣小孩多被國外收養的爭議。爰建請行政院應思考讓法令適度鬆綁，多點人性、少些冷漠，主管機關衛福部社家署應透過滾動式來全面檢討收養制度的相關規定，避免再有更多家庭面對不捨與難過的境況，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_013.pdf,0902,
09,02,08,,14,本院委員高潞‧以用‧巴魕剌等11人臨時提案，有鑒於105學年度大學入學指定科目考試中，多科試題與原住民族相關，然而其題目與答案對於民族教育的思考性不足，且均以選擇題的方式呈現，答案過於片面，加深學生對原住民族社會文化之誤解。因大學入學指定科目考試對學生具有總結其學習成效之效果，若題目中所含價值觀不夠多元，將無法驗證出應考者是否具有現代人應有之多元尊重素養。爰此，建請大學入學考試中心二個月內，修正《學測／指考命題小組工作手冊》及《學測／指考命題（顧問）工作小組手冊》，針對命題小組／命題顧問之聘任原則及規約等相關規定，於命題委員／顧問中，納入具有多元文化與民族意識之命題專家，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_014.pdf,0902,
09,02,09,,1,本院委員廖國棟等11人臨時提案，鑒於民國57年起，政府推動九年國民教育，後三年為國民中學，是以每一鄉鎮，設置一所國中的原則。然而實施48年來，全國368個行政區，迄今仍有11行政區都沒有設置國中，其中有9個是在原住民鄉鎮。不僅如此，全國55個原住民鄉鎮市區，卻有30個僅有「一間」國中。然而，大部分學生住家距離學校遙遠，必須搭公車上學，卻因為公車是屬於偏遠路線，一天僅一至兩班來回，造成學生趕首班公車到學後，還是遲到，下午又要提早下課，趕最後一班車回家，長期遲到早退。至於沒公車路線的學生，就要跋山涉水走上遙遠的一段路，才能求學。為保障學生教育的平等權，以及避免上述情形發生，要求行政院於三個月內提出解決問題方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_003.pdf,0902,
09,02,09,,2,本院委員李彥秀等11人臨時提案，為推行我國流行音樂產業及周邊音樂產業，帶動產業群聚，展現多元文化，建請文化部針對北部流行音樂中心主體工程多次延宕乙案，應檢討完工日期，並迅為解決工程經費短缺之問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/10-1051115/0902101051115_001.pdf,0902,
09,02,09,,3,本院委員吳志揚等11人臨時提案，鑒於近來菜價飆漲，加上基本工資也調漲，包滿青菜、蔥花的國民小吃水煎包已經漲價，士林夜市每顆從12塊漲到15塊，現在連平價小火鍋價格也撐不住，某家連鎖涮涮鍋店一口氣狠漲30元，其他業者也漲了5～10元不等。萬物齊漲只有薪水不漲，讓許多民眾面對龐大支出感到相當無奈。大部分民眾認為食物價格大漲，是接二連三的颱風導致，但這只是季節性因素，根據主計處公布的物價指數，會發現台灣食物行情已飆漲10多年。究其原因，除了天災，還有運銷體系不透明的人禍所致。本席建請行政院物價穩定小組嚴查層層運銷體系，務求價格透明，避免中間商賺取不合理暴利，並將其轉嫁消費者，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/10-1051115/0902101051115_002.pdf,0902,
09,02,09,,4,本院委員孔文吉等18人臨時提案，鑒於內政部殯葬設施示範計畫第三期將於今（105）年終止，該計畫性質補助之一係牽涉到原鄉辦理既有公墓更新，目前全國原鄉公墓總計393處，已滿葬或近滿葬者共263處，約占原鄉公墓約七成。然而內政部殯葬設施三年計畫（102年至105年）執行時未考量地方預算不足，使得原鄉目前公墓飽和問題仍然未獲實質解決，建請內政部民政司賡續編列預算報請行政院，以紓解目前原鄉公墓用地不足的問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/09-1051108/0902091051108_004.pdf,0902,
09,02,09,,5,本院委員曾銘宗等12人臨時提案，鑒於我國經濟停滯不前及產業面臨轉型問題，未來應積極推動數位化並促進新創產業發展，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/09-1051108/0902091051108_005.pdf,0902,
09,02,09,,6,本院委員江啟臣等11人臨時提案，有鑑於高鐵運輸服務已經成為國人日常通勤與假期返鄉之重要交通選擇，然而高鐵針對突發事件處理作業程序一直不甚理想，導致乘客權益受損。進一步來說，當發生突發狀況，雖然高鐵開設緊急應變中心處理乘客接駁事宜，但是列車、車站與官方網站上即時資訊揭露不清，站內乘車動線也規劃不完善，導致乘客旅程混亂；尤其當突發事件發生於假期返鄉乘客的搭乘高峰時段，紊亂情況更為嚴重。爰此，要求行政院研擬改善高鐵突發事件處理標準作業程序之有效措施，以保障乘客權益、提高服務品質與乘客滿意度，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_007.pdf,0902,
09,02,09,,7,本院委員蔣乃辛、王惠美等16人臨時提案，有鑑於國衛院推估，到2022年時，內科、外科、婦產科、小兒科、急診科這5大科別醫師的人力將短少約7千名；其中內科人力荒最嚴重，全台恐缺3788人，婦產科則有醫師年齡老化問題，屆時一半的醫師年紀逾60歲。而根據衛福部規定，住院醫師每週工時最高88小時，連續工時上限為32小時，但勞工二週工時只有80小時，台灣醫師一週工時比勞工高二倍；同時大多數醫院的住院醫師人力不足，其一個月工時約三百至四百小時，已成標準的「血汗醫師」；另外醫事處資料顯示，我國醫師每年遭起訴比率，是美國的400倍、德國的9倍、日本的13倍，85%醫療訴訟集中在內、外、婦、兒、急診五大科：而98年至103年急診室暴力事件達824件，所以高工時、醫療糾紛及急診室暴力成為年輕醫師不想走入五大科的重要因素，因此縱使是台大及長庚等教學醫院都已很難招到年輕醫師，已出現嚴重「五大皆空」窘境。為維護民眾就醫品質、保障醫師權益及健保永續經營，本席等要求行政院儘速研擬解決方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/09-1051108/0902091051108_007.pdf,0902,
09,02,09,,8,本院委員王育敏、李彥秀等12人臨時提案，鑑於教育部與衛生福利部藥物濫用案件暨檢驗統計資料顯示，兒少濫用管制藥物的問題已向下蔓延至國小階段，且輕忽菸酒等成癮入門物質，兒少因不了解管制藥品成癮性與對身體的傷害性，以致問題日益嚴重，戕害兒少身心健康。爰建請教育部會同衛生福利部，建立多元的反毒教育及強化戒癮治療之機制；警政署及經濟部應針對娛樂場所提昇查緝量能，並擬定約束業者自律之具體計畫，從源頭杜絕毒品，保障兒少身心健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/09-1051108/0902091051108_008.pdf,0902,
09,02,09,,9,本院委員張麗善、蔣乃辛、陳學聖等13人臨時提案，有鑑於我國老年人口將在民國107年超過14%，正式邁進高齡社會；114年將急速增加到20%，成為超高齡社會，老化速度之快，大幅超過其他國家。值得注意是，由「高齡化社會」進入「超高齡社會」，台灣歷時約25年，與日本相當，與法國歷時長達115年、美國72年、英國47年相較，我國在時程上快了一倍以上，但細究我國與日本、英美法等國在高齡社會生活環境上的關注卻遠遠落後，例如日本電梯內擺放椅子供體力不支或容易暈眩者短暫支撐避免跌倒，美英法的人行道平坦寬敝且多點設置椅子可供休憩，以鼓勵民眾外出，北歐等國的高齡友善環境設施更不勝枚舉，反觀我國雖榮獲2016年最適宜居住地寶座，但高齡者之友善環境設施卻極待加強，尤其城鄉差距極大，資源分配不均，生活環境並不利高齡化社會發展。爰建請行政院應盡速邀集相關單位因應我國邁入超高齡社會之高齡友善環境，研議政策綱領、實施指標、建議事項以及各部會高齡友善環境之最低比例預算，以妥適因應超高齡社會來臨，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201611/1051108089901500_111016141.doc,0902,
09,02,09,,10,本院委員簡東明等11人臨時提案，鑒於文化部地方文化館補助經費無適時發揮、公平分配於原住民族地方文化館舍，爰提案要求文化部儘速改進，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/12-1051129/0902121051129_005.pdf,0902,
09,02,09,,11,本院委員盧秀燕等11人臨時提案，有鑑於食藥署於105年7月8日宣布重新開放加拿大牛肉進口，惟加拿大在104年2月才爆發狂牛症，而該病情潛伏期長達七年，食藥署任意重新開放進口，更應該加強檢驗造成狂牛症的普利昂蛋白，並公布於眾，以維護民眾食安，本席特提案建請政府，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/08-1051101/0902081051101_009.pdf,0902,
09,02,09,,12,本院委員顏寬恒等14人臨時提案，有鑑於台灣是一個多風災地區，颱風經常造成重大損害，尤其是電力供應方面。未來所面對的是極端氣候，沒有最強的颱風，只有更強的；沒有人敢保證下一個颱風不會更強，也沒有人敢保證颱風只往一個地區跑。根據經濟部統計，全台共有4.1萬公里的電纜線需要地下化，但政府目前僅編列70億元，進行特定地區422公里的纜線地下化，只佔1%，顯然過於片面和不足。爰建請行政院比照「流域綜合治理計畫」6年660億元特別預算治水方式，針對颱風容易致災地區編列專款預算治理，以免阻礙國家經濟及都市發展，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/12-1051129/0902121051129_013.pdf,0902,
09,02,09,,13,本院委員賴士葆等15人臨時提案，查根據國外雲端服務供應商所公布2016年第一季的調查資料顯示，我國平均網速達14.8Mbps，名列全球第21。這樣的網速雖比全球平均網速6.3Mbps還高出許多，但在亞太地區，我們還落後韓國、日本、香港……等國家。隨著「互聯網+」時代的來臨，網路是最重要的基礎建設，但我國網路連線速度卻明顯落後於鄰近幾個主要競爭國家，對我國推動「互聯網+」相關產業而言，相當不利。因此，為提供我國民眾更好的網路環境，並提昇產業競爭優勢，爰提案要求行政院相關單位，於三個月內，針對提昇我國平均連網速度，研擬出具體的推動政策，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201611/1051108089900500_110818391.pdf,0902,
09,02,09,,14,本院委員李麗芬等22人臨時提案，鑒於兒童權利公約施行法第6條規定，行政院於103年設兒童及少年福利與權益推動小組（以下簡稱兒權推動小組），執掌推動兒童及少年福利保障政策。而各地方政府為協調、研究、審議、諮詢及推動兒童及少年福利政策，依兒童及少年福利與權益保障法（以下簡稱兒少法）第10條規定，設兒童及少年福利與權益促進委員會（以下簡稱兒權會），並因應100年兒少法修法意旨，多已逐步訂定相關兒少代表遴選要點，推動兒少代表參與兒權會。目前多數縣市於召開兒權會時，已邀請兒少代表為列席人員，會議紀錄時有青少年代表提出建言；然中央之兒權推動小組至今尚未有兒少代表。地方政府已執行之事，中央不見任何動作，恐難為各縣市之表率。爰此，建請行政院兒童及少年福利與權益推動小組，應邀請至少2名兒少代表參與討論兒少福利與權益事務之討論，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201611/1051108089900800_110818491.doc,0902,
09,02,09,,15,本院委員黃偉哲等11人臨時提案，鑒於販賣生鮮食品之投幣式販賣機與智慧物流取貨櫃興起，但目前無人販賣機之衛生法規尚未制定，為防民眾買到生菌數超標商品引發疾病，為此，建請衛福部等相關主管單位加強稽查並提供負責廠商資訊等標示，以維護消費者的健康安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/02-1060224/0903021060224_006.pdf,0902,
09,02,09,,16,本院委員蔡易餘、陳明文、葉宜津、蔡培慧、林俊憲、王定宇等19人臨時提案，鑑於立法院第7屆第7會期第17次會議之決議內容，建請農委會應儘速規劃成立「農業電視台」，並比照客家電視台與原住民電視台經營模式辦理，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/09-1051108/0902091051108_016.pdf,0902,
09,02,09,,17,本院委員蕭美琴等11人臨時提案，鑒於台灣因地理位置居多地震環帶，於夏秋季節時期又多颱風。因此每遇天災發生造成停電、道路崩塌、中斷等情形時，鐵路、公路、公用氣體與油料管線、輸電線路等公共設施防救人員仍必須冒著危險進行防救工作，替社會大眾服務，在此情形下實應給予額外災害防救出勤津貼。為此，建請相關主管機關研擬額外給付災害防救出勤津貼之規定，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/09-1051108/0902091051108_017.pdf,0902,
09,02,09,,18,本院委員李昆澤、陳賴素美等12人臨時提案，鑑於語言是一個族群發展與維繫認同的關鍵，客語復興運動推展迄今已有30個年頭，目前聽講客語能力較佳者仍為高齡者為佳，教育部及客家委員會應研議如何讓家中長輩成為推動客語為「家事語言」的推手，搭配學校本土語言課程的教學，讓客語能真正落實在日常生活中使用，成為「活的語言」，並鼓勵現職教師參加客語認證，並規劃後續進修課程，提升客語課程的開課能量與品質，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/09-1051108/0902091051108_018.pdf,0902,
09,02,09,,19,本院委員羅明才等11人臨時提案，鑒於2015年十月因自來水鉛管乙事引起民生用水恐慌，大台北地區共3萬多用戶使用鉛管。經本席追蹤了解，台北自來水事業處已改善台北市轄內自來水鉛管進度達56.7%，新北市轄內用戶改善進度僅42.86%。台北自來水事業處為台北市轄下事業單位，受台北市議會監督；但供水範圍擴及新北市數個行政區，卻不受新北市議員監督，權責不分之故，顯見台北自來水事業處仍較優先處理北市行政區內自來水鉛管的問題，而對於新北市用戶較為怠慢，並不能公允對待北市與新北市之居民，讓新北市民眾淪為二等公民。爰此，行政院應立即提出改善方案，以統一自來水事權之管理，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/14-1051213/0902141051213_009.pdf,0902,
