term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,01,06,,6,本院委員廖國棟等11人臨時提案，鑒於花東鐵路電氣化後，每逢連續假期或是寒暑假期間，火車票往往一票難求，不僅影響花東地區的觀光，更讓欲返鄉的花東居民苦不堪言，唯現行普悠瑪號及太魯閣號，均為傾斜式列車，為避免意外並維持乘車品質，目前均無發售無座位票，更限制花東鐵路運輸能量，探究根本原因，乃係花東鐵路目前僅維持單軌運行，致使車次增加有限，而根本解決的方法乃是儘速完成花東鐵路雙軌化工程。唯花東鐵路雙軌化目前交通部仍在評估規劃中，為避免工程進度延宕，影響花東地區相關產業的發展，爰要求交通部於一個月內完成花東鐵路雙軌化評估工作，並於105年底動工，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_001.pdf,0901,
09,01,06,,7,本院委員蔣乃辛等16人臨時提案，有鑑於歐盟已全面禁止在飼料中添加抗生素，美國亦將重新檢討，朝全面禁用方向規劃，台灣目前仍允許使用11項飼料用抗生素。歐盟禁用的最大擔憂是動物抗藥性會轉移到人類，導致人類也產生抗藥性。WHO預估因耐藥性細菌而死亡的全球總人數將達到數百萬人，未來將超過癌症，恐成為人類頭號殺手。國衛院專家指出，畜牧、養殖業濫用抗生素所引發的食品安全會是繼黑心油後，將成為台灣重大食安未爆彈。另根據農委會資料顯示，國內每年屠宰豬、牛、羊、雞、鴨、鵝、火雞超過二百萬噸，畜禽廢棄物約230萬公噸以上，這些都是耐藥細菌可能的傳染源！但令人驚訝的是農委會近三年畜禽水產品動物用藥殘留採樣件數平均只有42300件左右，且逐年遞減中，104年採樣件數更驟減五千多件，這樣的檢驗能量，令人懷疑能否有效監控畜禽屠體、排泄物與廢棄物中殘留的動物用藥，再加上罰則偏低，業者根本有恃無恐的濫用抗生素。為維護民眾健康及杜絕多重耐藥性的超級細菌肆虐，本席等要求政府修法比照歐盟全面禁止飼料中添加抗生素；統整抗生素殘留檢驗與監管資料納入大數據，提供學界研究防治對策；修法將「抗生素」列為肉品生產履歷之必載項目，落實資訊公開化，讓民眾自由選擇安全的食材，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_007.pdf,0901,
09,01,06,,8,本院委員賴士葆等15人臨時提案，觀政府積極建構全台自行車網路，以落實「綠色運輸」之環保趨勢；唯分析交通管制路網規劃，絕大多數是將人行道改為人車共道，隱含人車共道行駛路權相關規範未能釐清之缺，反成「流動路霸」害人害己。有鑑於此，為保障行人用路優先權，爰提案要求行政院及其相關單位，應儘速檢討人車共道的相關配套措施，並研議強化自行車違規取締的可能性；同時針對改善現有道路設計來減緩主要道路車流量與車速，讓單車族可以安全回到馬路車道上之政策作法，並做一規劃暨執行報告，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_008.pdf,0901,
09,01,06,,9,本院委員簡東明等15人臨時提案，鑒於原住民地區老年化人口遠較平地嚴重，104年度原住民族55歲老年人口比例最高為39%（台東長濱鄉），最低為14%（高雄市那瑪夏區），即便是離島蘭嶼，老年人口比例亦達到18.08%，但以上原鄉老年人口比例都比全國平均老年人口比例12.51%為高。政府卻長期缺乏統計目前需要長照服務之原住民老年人口資料，以致於無法統計所需支應之原住民地區之長照經費。因此，本席爰提案要求衛生福利部、原住民族委員會、主計總處仿照每年全國人口統計方式，針對原鄉地區老年長照服務所需人口及經費進行普查，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/09-1050419/0901091050419_004.pdf,0901,
09,01,06,,10,本院委員黃偉哲、黃國書等11人臨時提案，鑒於近日接連發生印尼巡邏船針對台灣漁船開槍、強行登船索賄的情形，顯見我國漁船在南海海域之航行安全及漁權已受到重大威脅，建請行政院外交部立即就我國漁船航行之安全及漁權遭受威脅一事，對鄰近海域之外國提出抗議，並嚴正要求他國不得再做出相類似危害我國漁船、漁民之行為，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_010.pdf,0901,
09,01,06,,11,本院委員林俊憲、莊瑞雄、許智傑等11人臨時提案，鑒於入夏以來，登革熱病情猛烈，台南市已傳出首宗病例，近日台南市長賴清德也已宣布台南市正式進入登革熱的流行期，南市府衛生局也強調今年疫情比104年提早了兩個月，顯見疫情將比去年嚴峻。歷年來，登革熱之流行向以台南、高雄兩地為最，故建請行政院應儘速規劃在南部成立登革熱研究防治中心，以利研究疫苗及生態防治方法等等，維護民眾遠離登革熱的威脅，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_011.pdf,0901,
09,01,06,,12,本院委員曾銘宗等11人臨時提案，鑒於現行「身心障礙者輔具費用補助辦法」規定之申請補助流程，太過繁瑣擾民，因此建請衛生福利部檢討簡化相關流程，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_012.pdf,0901,
09,01,06,,13,本院委員余宛如等16人臨時提案，基於自「公司法」修正，新增「閉鎖型公司」等相關規範後，雖然有助於新創事業之開展，然目前包括會計業、法律服務業等支援性服務業業者，仍有實務作業上不熟悉之處。此外，此專章賦予公司更大自治彈性，由公司章程自訂閉鎖期間及脫離閉鎖期間股權分配及投票權計算等涉及股東權益及公司治理事項，皆與現行公司法之規範大不相同。若閉鎖型公司日後IPO，廣大投資大眾對於此種新型態的股份有限公司股權架構及設計精神仍不清楚，恐將發生交易爭議，爰建請經濟部商業司加強與各地區會計師公會及律師公會合作，充分對其會員宣導本新制之實務作業重點，或以函釋方式明確法律精神，並利用各種管道，向投資大眾宣導此種新的公司股權架構與投資人之權益計算方式，以減少交易糾紛，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_013.pdf,0901,
09,01,06,,14,本院委員羅明才等11人臨時提案，鑑於二月初發生南台大地震。土壤液化、地質敏感區、山坡地住宅安全等居住環境議題受到民眾關切。除新北市政府已宣布將在三個月清查所有災害潛勢區，並將推動公辦都更、老屋健檢等行動方案之外，本席建請行政院應要求各直轄市、縣市政府儘快針對都市計畫中涉及山坡地、地質敏感區、土壤液化潛在區等優先提出通盤檢討。並請內政部針對住宅法、山坡地建築開發等相關管理法規以及去年三讀通過的國土計畫法一併檢討，並應從嚴適用，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201603/1050315089901000_032918301.pdf,0901,
09,01,06,,15,本院委員姚文智等13人臨時提案，有鑑於言論自由是基本人權，保障言論自由政府責無旁貸，《公民權利和政治權利國際公約》第19條、《歐洲人權公約》第10條、《美洲人權公約》第13條及《非洲人權和民族權憲章》第9條中皆有明文保障言論自由；我國憲法亦明定：「人民有言論、講學、著作及出版之自由。」。1989年鄭南榕先生為爭取台灣人民百分之百的言論自由，以公開演說宣示主張台灣獨立，即遭當時台灣高檢署以叛亂罪打壓。鄭南榕先生不惜以身殉道捍衛「言論自由」。今逢鄭南榕先生殉難27週年前夕，爰要求行政院應將4月7日訂為「國定言論自由日」，提醒國人勿忘言論自由之可貴，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_015.pdf,0901,
09,01,06,,16,本院委員張麗善等11人臨時提案，鑑於車輛行駛道路，常有車輛發生輪胎脫落，導致車禍發生，尤其發生在高速公路等封閉道路，造成車禍的危害更大。分析原因，大車輪胎脫落大多因長期行駛，未定期進行檢查導致行駛間螺絲鬆脫所致，也可能鎖太緊，長期超載造成金屬疲勞斷裂。不管原因為何，大型貨櫃車、砂石車、聯結車、大貨車、大客車等大車輪胎掉落造成交通事故，均較一般車輛更為嚴重，然而我國目前現行道路交通管理處罰條例的罰則似乎過輕，無法收遏阻之效。也無事前預防或查驗的相關規定。有鑒於此，為保障道路安全，爰提案要求政府相關主管部門制定政策及增加查驗規定，督促業者進行定期維修檢查車輛安全的責任，以避免公路殺手造成公路隱患，降低事故發生的可能，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_016.pdf,0901,
09,01,06,,17,本院時代力量黨團臨時提案，有鑑於我國《憲法》第十四條明文保障集會之權利，政府自應以維護集會權利之自由行使為念，復參酌《公民與政治權利國際公約》第十三條規定外國人非經依法判定，不得驅逐之意旨，查內政部於2015年7月15日召開之入出國及移民案件審查會第35次會議，依據臺北市政府警察局中正第一分局（下稱中正一分局）北市警中正一分刑字第10432347200號處分書，認韓國Hydis公司勞工有危害我國公共安全或公共秩序之虞，作成禁止入國處分；惟臺灣臺北地方法院（下稱臺北地院）業於同年8月7日，作成104年度北秩聲字第24號裁定撤銷上開中正一分局處分書，然內政部及移民署既未主動召開審議會撤銷禁止入國之處分，亦未主動告知上開處分，致Hydis勞工之基本權利之行使遭受侵害。尤有甚者，2016年3月7日Hydis勞工去函詢問是否准予入國時，移民署竟不告知渠等已遭禁止入國，致令Hydis勞工於2016年3月22日欲入我國時被遣返。為此，建請內政部及移民署應詳細說明入出國及移民案件審查會議之組成和決議方式，以及取消限制入國許可和通知當事人之程序。此外，內政部應就「處理韓國Hydis公司工會成員來臺陳抗事件侵犯人權及濫權逮捕之缺失」，向本院進行專案報告，並研擬修正禁止外國人入國作業規定，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/06-1050329/0901061050329_017.pdf,0901,
09,01,07,,1,本院委員廖國棟等11人臨時提案，鑒於花東鐵路電氣化後，每逢連續假期或是寒暑假期間，火車票往往一票難求，不僅影響花東地區的觀光，更讓欲返鄉的花東居民苦不堪言，唯現行普悠瑪號及太魯閣號，均為傾斜式列車，為避免意外並維持乘車品質，目前均無發售無座位票，更限制花東鐵路運輸能量，探究根本原因，乃係花東鐵路目前僅維持單軌運行，致使車次增加有限，而根本解決的方法乃是儘速完成花東鐵路雙軌化工程。唯花東鐵路雙軌化目前交通部仍在評估規劃中，為避免工程進度延宕，影響花東地區相關產業的發展，爰要求交通部於一個月內完成花東鐵路雙軌化評估工作，並於105年底動工，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_001.pdf,0901,
09,01,07,,2,本院委員曾銘宗等11人臨時提案，鑒於無現金社會逐漸來臨，未來將使現有地下經濟活動納入電子交易體系，大量增加稅收，因而請財政部提出具體鼓勵措施，協助推動電子支付業務，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_002.pdf,0901,
09,01,07,,3,本院委員羅致政、江永昌等15人臨時提案，鑒於「陸海空軍軍官士官士兵退伍除役及退除給與發放作業規定」，陸海空軍軍官、士官、士兵月退休俸、贍養金每半年提前發放乙次。然母法「陸海空軍軍官士官服役條例」第二十三條規定：「服現役二十年以上……依服現役年資，按月給予退休俸終身」「在現役期間，因作戰或因公致傷、殘……按月給予贍養金終身」，可見「陸海空軍軍官士官士兵退伍除役及退除給與發放作業規定」已牴觸母法。故建請行政院應儘速將軍人月退俸、贍養金改正為月領制，以符合母法規範，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_003.pdf,0901,
09,01,07,,4,本院委員王育敏、蔣乃辛、林麗蟬等13人臨時提案，有鑑於行政院為促進電子商務產業發展擬開放網路販酒，然防範未成年人網路購酒配套措施，現行僅有取酒時須出示身分證之年齡確認機制，惟根據消費者文教基金會調查結果發現，有七成九的未成年人可於實體商店購買到酒類，顯見現行機制鬆散，未來若開放網路販售，酒類取得更加輕易，未成年飲酒問題恐更氾濫。爰建請財政部邀集衛生福利部、金管會、消基會、兒少保護公益團體及網購業者等相關單位會商，針對落實網路販酒之配套措施，參照國外管控機制，提出有效防止兒少取得酒品之方式，以保護兒少健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_004.pdf,0901,
09,01,07,,5,本院委員蔣乃辛等19人臨時提案，有鑑於近年來食品安全問題層出不窮，根據衛生福利部統計，99年到103年間，全台灣食品中毒患者共有26794人，其中攝食地點在學校的竟有14216人，有超過半數的食品中毒患者發生在校內！而「校園販售食品」及「營養午餐」是學生們在校內的主要餐食來源，攸關每一位學生的身體健康，食品安全不容許有任何瑕疵。爰提案要求行政院加強抽驗校園販售食品及營養午餐製作地點環境衛生，以及食品運送途中保存方式是否符合規定，並落實食材來源追蹤，確保校園飲食安全，降低食品中毒發生機會，讓孩子們吃得健康、家長放心，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_005.pdf,0901,
09,01,07,,6,本院委員張麗善等11人臨時提案，有鑑於台灣「精神衛生法」仿效歐美國家，重視精神患者人身自由權，卻過度限縮精神科臨床裁量權，強制就醫條件嚴格，並對於藥癮、毒癮族群缺乏配套與管理機制，爰建請行政院一個月內召開跨部會會議，邀集警政、衛生、社政等相關單位，研議是否將酒癮、毒癮者及高度自殺風險三類病患納入強制就醫範圍，或追蹤對象，保障病患及國民安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_006.pdf,0901,
09,01,07,,7,本院委員賴士葆等13人臨時提案，查國內公司治理相關運用規範未臻健全，形成「人頭」董事長等常見狀況，且因傀儡式的組織架構，遊走於充當人頭是否違法之法律邊緣，非在公司實質涉及違反公司法、銀行法、刑法等不當經營之情事時，並無主管機關進行監理。有鑑於此，為保障投資人權益及妥適公司治理之規範，爰提案要求行政院及其相關單位，應於一個月內對有「人頭董事長」疑慮之公司（例如：台苯）進行徹查，並在公司有違法之虞時，研擬金融管理法令有關消極資格限制，改採行實質認定之可能性，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_007.pdf,0901,
09,01,07,,8,本院委員徐永明等11人臨時提案，近年來大台中地區發展迅速，交通建設扮演極為重要角色，然而由於早年中央政府未預見當前的發展，欠缺長遠且完整的規劃，使得台中地區當前眾多國道及省道交匯之道路系統造成平面道路容易堵塞，亟需完成國道與眾多省道、快速道路建設之銜接。爰請交通部縮短國道1號大雅段銜接台74線快速道路交流道之建設期程，並依照公路法第12條，省道及國道修建及用地經費由中央負擔之規定，編列相應預算，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/07-1050401/0901071050401_008.pdf,0901,
09,01,08,,1,本院委員簡東明等17人臨時提案，鑑於屏東縣政府警察局近期決定於泰武鄉平和部落興建靶場乙案，已引起部落恐慌，部落會議決議一致反對，且不排除走上街頭抗議，本案已涉及違反原住民族基本法第二十一條：「政府或私人於原住民族土地或部落及其周邊一定範圍內之公有土地從事土地開發、資源利用、生態保育及學術研究，應諮商並取得原住民族或部落同意或參與，原住民得分享相關利益……」規定。因此，本席爰提案要求內政部警政署及屏東縣警察局諮商並重行考量本案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_001.pdf,0901,
09,01,08,,2,本院委員曾銘宗等12人臨時提案，鑒於現行「大學申請入學甄試收費」，各校系規定不一，且價錢普遍昂貴，不利於弱勢學子升學發展，因此建請教育部減免相關費用，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_002.pdf,0901,
09,01,08,,3,本院委員張麗善等13人臨時提案，鑑於明年即將在雲林舉辦全國燈會，雲林即將迎來全國各地的遊客，希望政府注意人群高度聚集的活動安全，對於近期因為禽流感撲殺肉鵝後，檢測出復養再度確診禽流感，應及早因應，考慮到明年燈會舉辦期間，為禽流感好發季節，為避免屆時發生禽人交叉感染，本席要求農委會、衛福部應及早準備，建立協調因應機制，以防止疫情不當流行。爰提案要求政府相關主管部門制定預備方案及因應機制，將能防範禽流感、流感在燈會人群高度聚集時期，降低產生交叉感染的可能，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_003.pdf,0901,
09,01,08,,4,本院委員羅明才、陳雪生等19人臨時提案，鑑於台北自來水事業處宣布三月一日起調漲水價，然其所涉及區域尚包含新北市新店區、永和區、中和區、三重區與汐止區，對此新北市的民意代表完全沒有管道可以監督台北市政府的決議，更完全違反民主憲政體制下的制衡原則（checks and balances）。此外，台北市下設自來水事業處亦不符合＜地方制度法＞第18條所明定直轄市之自治事項。爰此本席要求行政院應立即要求將台北自來水事業處收歸台灣自來水公司，以統一自來水供應與調配水資源之管轄權。或是重新檢討行政區劃分，將北水處其他非位於台北市的供水區域一併納入台北市，以符合民主憲政體制下的制衡原則，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/12-1050510/0901121050510_006.pdf,0901,
09,01,08,,5,本院委員蔣乃辛等22人臨時提案，根據聯合國統計，全球每年浪費約四成食物；另家扶基金會曾統計，台灣一年浪費的食物總量，可讓全台低收入戶吃上廿年。去年五月義大利米蘭的世界博覽會中公布「米蘭憲章」，將「食物權」列為廿一世紀的新公民權，呼籲各國正視食物浪費問題。隨著地球資源日漸貧乏，超商、賣場等下架食物尤被視為剩食主要來源，法國、義大利等都已立法避免浪費。為此環保署要求國內連鎖超市、賣場、量販店申報丟棄的食物量與流向，避免過期品流入「黑市」後再進消費者肚中，但欠缺剩食再利用對策。為減少食物浪費，減緩全球暖化造成的糧荒危機，本席等要求政府儘速研擬妥善利用剩食的對策，讓食盡其用，又能造福弱勢族群；減少農地無效耕種，發揮節能減碳功效，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201604/1050412089900300_041218481.doc,0901,
09,01,08,,6,本院委員黃偉哲等18人臨時提案，鑒於輪胎脫落為行駛國道大型車輛肇事主因之一，脫落或因螺絲未充分鎖緊，以致於行駛期間鬆脫，抑或因過度鎖緊，長期超載下造成金屬疲勞斷裂。對此，現行汽車定期檢驗項目內容除汽車基本外觀功能、胎壓胎紋之外，應有必要納入螺絲部分之檢驗，減少行駛國道大型車輛肇事機會，以保障用路國人生命、身體或財產之安全。建請交通部公路總局，修正相關法令規定將此一項目納入，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/02-1050920/0902021050920_009.pdf,0901,
09,01,08,,7,本院委員賴士葆等17人臨時提案，分析今年（105）台水公司推動水價調整方案，應可逐步改善「管線舊、沒錢修」的惡性循環；唯據台水公司105年度營業預算報告指出，降低漏水率計畫在102、103年度預算執行率僅達2.89%、42.38%，且104年度以前所編列預算皆無法順利執行完畢，顯然其預算編列與財務規劃有所缺失。有鑑於此，為妥適漏水率降低之管理與因應方案，爰提案要求行政院及其相關單位，應於三個月內針對「降低漏水率計畫」的配合工程進度及實際經費需求情形做一檢討暨調整執行報告，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_007.pdf,0901,
09,01,08,,8,本院委員王育敏等18人臨時提案，鑑於動物保護法零安樂死政策將於106年上路，目前全國各縣市政府配套措施仍不足，且各收容所設施有待加強。爰建請農委會彙整全國各縣市收容所收容現況，強力督促各縣市政府健全零安樂死政策相關配套措施；並會同教育部及內政部，調查現行全國校犬及社區犬數量，從校園及社區落實動物保護教育，以期減少民眾棄養，有效從源頭解決流浪動物的問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_008.pdf,0901,
09,01,08,,9,本院委員盧秀燕等11人臨時提案，有鑑於民眾日漸依賴政府的電子化服務，但目前使用自然人憑證查詢稅務資料，竟然只能使用IE瀏覽器，造成多數使用行動裝置的民眾不便。爰此，本席呼籲政府部門儘速更新系統及開放其他瀏覽器（例如Chrome……等）供民眾選擇，以提供民眾更便利的電子化服務，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_009.pdf,0901,
09,01,08,,10,本院委員吳思瑤等15人臨時提案，針對近年來台灣社會屢屢發生多起無差別殺害事件，政府應就犯罪人之特徵、動機、原因及背景等特徵，具體研究以防類似案件再次發生，爰此要求法務部就2009到2016年間發生之無差別殺害案件，於二個月內提出研究報告，並對此類重大刑事案件之犯罪研究及預防持續進行主題式研究，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_010.pdf,0901,
09,01,08,,11,本院委員尤美女等31人臨時提案，鑒於人權為普世價值，亦為我國立國之核心價值，超越國界、性別、種族、膚色、宗教信仰及團體，故我國對於促進中國民主自由及法治之發展及保護兩岸三地人民之基本人權，有無可旁貸之責任。2016年3月10日，美國、澳大利亞、英國、丹麥、芬蘭、德國、冰島、愛爾蘭、日本、挪威、荷蘭、瑞典等12國，在聯合國人權理事會議期間發表聯合聲明，譴責中國內部不斷惡化之人權狀況，美國駐聯合國人權理事會代表基思．哈珀表示：「我們對中國人權紀錄的惡化表示擔憂，特別是對維權人士、民間社團領袖以及律師的逮捕和關押。在很多情況下，這些人被剝奪了聘請律師或親人探訪的權利。這些行為違反了中共自己的法律和對國際的承諾。」爰此，要求未來兩岸交流應加強人權項目之關注，有關行政單位就目前已通過相關人權立法定期檢討、定期發布中國人權狀況觀察並向立法院報告，必要時提出行政措施、立法或修法積極援助受迫害者，以落實聯合國「公民與政治權利國際公約」之實踐，順應世界潮流，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_011.pdf,0901,
09,01,08,,12,本院委員李彥秀等11人臨時提案，鑒於預防接種是全球公認對傳染病防治最具成本效益之方法，為更有效提升預防接種服務品質，針對台灣兒童接種公費疫苗之「預防接種處置費」，應有編列預算之必要，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_012.pdf,0901,
09,01,08,,13,本院委員江啟臣、徐榛蔚等14人臨時提案，有鑑20至24歲年輕族群近十年失業率都在10%以上，平均要花半年才能找到工作，而我國青年失業率為13%，為總失業率的3.3倍，相較日本1.9倍，美國2.5倍，台灣的青年失業率與總失業率相比，可說是全球最高；高失業率加上低薪，無形中擴大相對剝奪感，青年在對未來沒有期待下，是否可能成為社會未爆彈，容有檢討之必要；爰此，要求行政院應積極協助青年學子就業輔導工作，針對長久以來年輕族群高失業率、待業期間過長的問題及早提出因應措施，協助青年找到符合其專長及需求之工作，以降低青年失業問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_013.pdf,0901,
09,01,08,,14,本院委員邱志偉等12人臨時提案，鑒於高雄岡山區高28與高29聯絡道（水庫路及大莊路）為重要公路系統連接道路，以及岡山區聚落間的重要聯絡道。惟道路現況僅寬6-7公尺，服務水準為D級，直接影響交通動線及行車安全。為解決道路運輸困境、促進產業發展、提高區域及都市計畫交通品質，高雄市政府已於104年度提報內政部營建署將該工程計畫納入「生活圈道路補助計畫」，並無105年提案計畫無法列入補助之問題存在。爰請內政部營建署研議，補助岡山區高28與高29聯絡道（水庫路及大莊路）道路拓寬工程經費，藉此提升岡山區運輸路網，帶動產業能量，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_014.pdf,0901,
09,01,08,,15,本院委員周春米、蘇震清、鍾佳濱等13人臨時提案，鑒於台鐵屏東站新建之月台通道狹窄，致旅客候車及通行月台時險象環生，爰請交通部比照台灣高鐵之設計規劃增設月台擋板或其他安全設施，以維護旅客候車及月台通行安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_015.pdf,0901,
09,01,08,,16,本院委員林德福等18人臨時提案，有鑑於台灣四年來發生三起兒童遭隨機殺害事件，突顯「反社會人格違常者」對社會治安的隱憂，由於「反社會人格違常者」非「精神衛生法」所定義之「精神疾病」，無法以該法協助就醫、通報及追蹤保護。政府除了應在第一時間結合社區巡守隊，提高見警率，加強對治安顧慮人口掌握外。學者亦建議其預防之道必須及早自「家庭」及「學校教育」著手。本席建請行政院跨部會專案整合教育部、內政部、衛福部、勞動部等單位，檢討是否有法令、人力或預算不足之處，以預防「反社會人格違常者」犯案造成社會恐慌，保障人民生命財產安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/11-1050503/0901111050503_001.pdf,0901,
09,01,08,,17,本院委員羅致政等12人臨時提案，有鑑於外交部及駐外館處文件證明條例第十條規定「申請驗證在國外做成之文書，應向管轄該文書做成地之駐外使館為之。」然部分國家腹地廣大（例如：美國），若只能於管轄文書作成地申請，除造成民眾不便，也有潛在遺失文件的可能。為此特提案要求外交部妥善處理，開放各地之駐外使館為收件窗口，給予民眾更加便利的服務，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_017.pdf,0901,
09,01,08,,18,本院時代力量黨團臨時提案，有鑑於中華人民共和國將我國在肯亞獲判無罪之國民非法擄至中華人民共和國，嚴重侵害我國國民之基本人權與人身自由，我國政府卻處理牛步，遲未對我國國民人身安全之保障及救援採取有效措施，現行「海峽兩岸共同打擊犯罪及司法互助協議」亦無法發揮作用。為此，建請本院於本週五（2016年4月15日）院會變更議程邀請行政院院長進行專案報告並備質詢，由各黨團代表（民進黨團四人、國民黨團三人、親民黨團、時代力量黨團各兩人）進行詢答，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_018.pdf,0901,
09,01,08,,19,本院委員蔡易餘、吳玉琴等16人臨時提案，有鑑於台灣人口老化問題越來越嚴重，根據行政院105年第3週內政統計通報（104年底人口結構分析）公告，嘉義縣65歲以上老人比率已占全國12.51%，人口老化已成為台灣未來必須面對的嚴重問題。而嘉義縣人口老化問題又以鹿草鄉最為嚴重，在人口數只有16108人的小鄉鎮中，老化人口比率已占全鄉人口之23.49%。平均每四人就有一人為65歲以上之老人。未來政府即將再推出『建構長期照顧體系十年計畫』，而嘉義縣鹿草鄉是可用最少成本來推動老人長照計畫之鄉鎮，建請同意讓嘉義縣鹿草鄉成為全國老年長照計畫之示範城鎮，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/08-1050412/0901081050412_019.pdf,0901,
09,01,09,,1,本院委員林德福等18人臨時提案，有鑑於台灣四年來發生三起兒童遭隨機殺害事件，突顯「反社會人格違常者」對社會治安的隱憂，由於「反社會人格違常者」非「精神衛生法」所定義之「精神疾病」，無法以該法協助就醫、通報及追蹤保護。政府除了應在第一時間結合社區巡守隊，提高見警率，加強對治安顧慮人口掌握外。學者亦建議其預防之道必須及早自「家庭」及「學校教育」著手。本席建請行政院跨部會專案整合教育部、內政部、衛福部、勞動部等單位，檢討是否有法令、人力或預算不足之處，以預防「反社會人格違常者」犯案造成社會恐慌，保障人民生命財產安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/11-1050503/0901111050503_001.pdf,0901,
09,01,09,,2,本院委員吳志揚等14人臨時提案，有鑑於青少年在過去10年中涉嫌吸食三級毒品愷他命（俗稱K他命）案件成長超過10倍，依據警政署統計，K他命查獲量已連續五年為各類型毒品之最大宗，而目前吸毒青少年也主要以施用K他命為主。然依據現行法令施用三級毒品僅需罰鍰與強制參與講習，並無任何刑責。故學生同儕中多流傳「吸菸違法，拉K無罪」，以致於人數逐年翻倍成長，政府與校方卻始終未能提出有效之毒品防制政策。特建請行政院應整合所屬機關與相關單位將K他命列為二級毒品，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/11-1050503/0901111050503_002.pdf,0901,
